budget_id,user_id,category,monthly_limit
1995,244,Utilities,38277.0
1996,80,Education,39439.0
1997,170,Entertainment,37257.0
1998,1,Entertainment,35393.0
1999,474,Food,10239.0
2000,70,Travel,21759.0
2001,286,Utilities,16488.0
2002,62,Education,8634.0
2003,152,Insurance,11296.0
2004,32,Insurance,7260.0
2005,477,Healthcare,28641.0
2006,157,Rent,39789.0
2007,209,Shopping,29263.0
2008,469,Entertainment,12055.0
2009,464,Insurance,14257.0
2010,248,Insurance,7309.0
2011,119,Shopping,20214.0
2012,266,Entertainment,44600.0
2013,52,Utilities,9564.0
2014,410,Emi,39225.0
2015,187,Food,20119.0
2016,468,Rent,24830.0
2017,182,Healthcare,14349.0
2018,131,Rent,12612.0
2019,149,Emi,31335.0
2020,367,Insurance,6091.0
2021,410,Insurance,44528.0
2022,122,Utilities,6748.0
2023,381,Food,23729.0
2024,76,Food,24899.0
2025,73,Emi,48512.0
2026,268,Emi,44368.0
2027,116,Utilities,49983.0
2028,301,Utilities,13174.0
2029,427,Education,9277.0
2030,21,Insurance,49819.0
2031,195,Healthcare,9431.0
2032,201,Food,22330.0
2033,310,Emi,44317.0
2034,437,Entertainment,30828.0
2035,358,Education,31463.0
2036,403,Food,31232.0
2037,374,Education,6698.0
2038,165,Travel,8916.0
2039,458,Entertainment,17116.0
2040,141,Rent,31417.0
2041,438,Insurance,33883.0
2042,151,Emi,36396.0
2043,329,Utilities,5521.0
2044,41,Utilities,42027.0
2045,410,Rent,24855.0
2046,329,Food,25099.0
2047,463,Healthcare,11991.0
2048,325,Food,18090.0
2049,65,Entertainment,10651.0
2050,300,Insurance,29060.0
2051,399,Utilities,11883.0
2052,192,Utilities,21243.0
2053,496,Utilities,44474.0
2054,165,Utilities,43707.0
2055,140,Food,21977.0
2056,311,Emi,17084.0
2057,419,Rent,40238.0
2058,313,Utilities,18127.0
2059,143,Emi,40766.0
2060,153,Emi,49213.0
2061,271,Food,44299.0
2062,405,Emi,8875.0
2063,159,Insurance,49621.0
2064,449,Shopping,44382.0
2065,195,Education,12313.0
2066,316,Healthcare,15367.0
2067,364,Education,10798.0
2068,423,Insurance,45981.0
2069,358,Entertainment,37153.0
2070,449,Travel,24010.0
2071,353,Education,35397.0
2072,3,Healthcare,44069.0
2073,226,Education,46708.0
2074,32,Rent,23577.0
2075,366,Food,49910.0
2076,359,Food,21008.0
2077,249,Education,39315.0
2078,405,Education,6356.0
2079,472,Travel,11093.0
2080,139,Emi,26866.0
2081,184,Rent,33685.0
2082,253,Utilities,17834.0
2083,142,Food,37202.0
2084,306,Travel,35846.0
2085,299,Rent,41827.0
2086,496,Utilities,33666.0
2087,167,Healthcare,36334.0
2088,297,Education,16095.0
2089,297,Education,19623.0
2090,315,Healthcare,28152.0
2091,59,Food,32384.0
2092,461,Education,20850.0
2093,429,Utilities,43776.0
2094,221,Food,25651.0
2095,305,Shopping,28244.0
2096,16,Entertainment,33819.0
2097,431,Emi,26406.0
2098,359,Travel,24018.0
2099,56,Food,31262.0
2100,452,Rent,19304.0
2101,116,Education,38796.0
2102,177,Rent,48647.0
2103,126,Shopping,43547.0
2104,324,Entertainment,15303.0
2105,243,Utilities,28424.0
2106,286,Food,38455.0
2107,459,Education,20792.0
2108,202,Insurance,34421.0
2109,234,Rent,42399.0
2110,458,Education,45685.0
2111,359,Rent,20133.0
2112,342,Utilities,41918.0
2113,415,Food,27604.0
2114,306,Education,15926.0
2115,15,Travel,17458.0
2116,143,Education,11825.0
2117,26,Utilities,44093.0
2118,479,Entertainment,41879.0
2119,84,Rent,27899.0
2120,53,Emi,24407.0
2121,321,Entertainment,39437.0
2122,293,Rent,28386.0
2123,444,Entertainment,40026.0
2124,479,Rent,25606.0
2125,236,Education,29161.0
2126,144,Insurance,38575.0
2127,139,Education,25222.0
2128,376,Food,6395.0
2129,177,Rent,25726.0
2130,346,Insurance,23383.0
2131,387,Travel,12926.0
2132,449,Insurance,35921.0
2133,69,Food,24572.0
2134,395,Healthcare,13699.0
2135,488,Travel,27795.0
2136,388,Travel,48306.0
2137,179,Utilities,27879.0
2138,22,Insurance,27586.0
2139,130,Entertainment,10723.0
2140,258,Entertainment,7707.0
2141,83,Education,39588.0
2142,123,Utilities,20699.0
2143,45,Rent,36107.0
2144,102,Education,40755.0
2145,452,Utilities,25223.0
2146,404,Insurance,21216.0
2147,98,Insurance,15121.0
2148,113,Utilities,27894.0
2149,134,Healthcare,9499.0
2150,303,Entertainment,24917.0
2151,13,Food,5134.0
2152,427,Education,6554.0
2153,249,Food,35036.0
2154,457,Rent,31442.0
2155,37,Food,24321.0
2156,473,Food,9471.0
2157,175,Rent,6599.0
2158,310,Entertainment,9455.0
2159,481,Food,45640.0
2160,383,Entertainment,44340.0
2161,338,Food,39104.0
2162,328,Emi,9264.0
2163,140,Travel,34608.0
2164,351,Rent,20153.0
2165,68,Education,26025.0
2166,280,Utilities,21282.0
2167,481,Emi,38125.0
2168,159,Food,43161.0
2169,102,Healthcare,41200.0
2170,200,Rent,47578.0
2171,427,Rent,48805.0
2172,353,Shopping,41808.0
2173,175,Emi,11988.0
2174,311,Travel,10149.0
2175,146,Utilities,12478.0
2176,303,Entertainment,26687.0
2177,19,Entertainment,42496.0
2178,336,Food,23544.0
2179,52,Emi,34200.0
2180,355,Education,28314.0
2181,304,Entertainment,40972.0
2182,72,Emi,21373.0
2183,319,Healthcare,24714.0
2184,78,Shopping,13514.0
2185,288,Rent,30984.0
2186,86,Emi,5934.0
2187,318,Education,6487.0
2188,446,Education,21673.0
2189,235,Rent,7116.0
2190,47,Healthcare,34582.0
2191,339,Insurance,30418.0
2192,48,Travel,26093.0
2193,2,Travel,44517.0
2194,81,Insurance,26135.0
2195,308,Utilities,22399.0
2196,345,Education,34900.0
2197,495,Healthcare,19003.0
2198,376,Healthcare,32794.0
2199,149,Travel,7373.0
2200,417,Rent,16719.0
2201,284,Shopping,15446.0
2202,55,Food,28396.0
2203,97,Rent,44028.0
2204,205,Utilities,32655.0
2205,367,Entertainment,11740.0
2206,416,Travel,25695.0
2207,148,Food,43910.0
2208,268,Education,23615.0
2209,470,Healthcare,36518.0
2210,265,Entertainment,37303.0
2211,299,Healthcare,47850.0
2212,338,Travel,37055.0
2213,243,Food,7133.0
2214,316,Healthcare,34578.0
2215,368,Shopping,30136.0
2216,329,Healthcare,44880.0
2217,499,Travel,12448.0
2218,269,Entertainment,49481.0
2219,372,Healthcare,38158.0
2220,216,Food,15849.0
2221,218,Insurance,39374.0
2222,439,Shopping,11601.0
2223,205,Education,22531.0
2224,261,Entertainment,36578.0
2225,464,Entertainment,25308.0
2226,318,Food,23131.0
2227,321,Emi,31820.0
2228,337,Utilities,22824.0
2229,115,Emi,6689.0
2230,145,Emi,15107.0
2231,316,Food,47399.0
2232,36,Education,5221.0
2233,171,Healthcare,20199.0
2234,361,Entertainment,30896.0
2235,225,Healthcare,43154.0
2236,262,Healthcare,10124.0
2237,284,Emi,23351.0
2238,152,Food,39478.0
2239,130,Travel,35238.0
2240,330,Insurance,30668.0
2241,477,Travel,31151.0
2242,140,Education,40734.0
2243,75,Travel,43235.0
2244,312,Utilities,41403.0
2245,307,Utilities,17887.0
2246,286,Healthcare,30128.0
2247,238,Healthcare,16188.0
2248,310,Shopping,13185.0
2249,352,Emi,21356.0
2250,189,Rent,49816.0
2251,438,Travel,45241.0
2252,41,Travel,19813.0
2253,456,Rent,35813.0
2254,18,Food,23936.0
2255,380,Healthcare,33786.0
2256,75,Shopping,27242.0
2257,271,Travel,41019.0
2258,437,Education,43762.0
2259,492,Education,46919.0
2260,488,Utilities,38117.0
2261,254,Emi,25800.0
2262,76,Utilities,48473.0
2263,9,Food,8757.0
2264,219,Travel,8404.0
2265,91,Insurance,47221.0
2266,218,Travel,20552.0
2267,362,Rent,18344.0
2268,382,Rent,11847.0
2269,237,Entertainment,38269.0
2270,341,Emi,10111.0
2271,402,Food,6061.0
2272,483,Insurance,9444.0
2273,101,Healthcare,25880.0
2274,339,Food,27710.0
2275,222,Shopping,39732.0
2276,305,Education,40098.0
2277,3,Rent,17762.0
2278,337,Shopping,8569.0
2279,194,Shopping,23579.0
2280,429,Emi,41613.0
2281,139,Food,45863.0
2282,195,Food,36554.0
2283,30,Insurance,42790.0
2284,199,Travel,16412.0
2285,213,Utilities,40584.0
2286,134,Education,44951.0
2287,13,Rent,36755.0
2288,187,Utilities,27063.0
2289,149,Emi,37889.0
2290,63,Food,24164.0
2291,13,Travel,30426.0
2292,13,Insurance,18966.0
2293,64,Emi,25659.0
2294,449,Utilities,10758.0
2295,35,Shopping,40572.0
2296,421,Education,36242.0
2297,39,Shopping,49572.0
2298,326,Entertainment,49554.0
2299,186,Utilities,22224.0
2300,382,Healthcare,15140.0
2301,472,Emi,15766.0
2302,34,Utilities,28292.0
2303,482,Food,11540.0
2304,242,Travel,42728.0
2305,468,Insurance,49358.0
2306,440,Shopping,30332.0
2307,424,Healthcare,6907.0
2308,469,Emi,16209.0
2309,286,Insurance,6275.0
2310,458,Education,11735.0
2311,18,Education,22261.0
2312,260,Travel,44523.0
2313,197,Insurance,10975.0
2314,154,Utilities,43978.0
2315,79,Education,5443.0
2316,15,Insurance,16187.0
2317,257,Travel,17915.0
2318,336,Food,43101.0
2319,30,Utilities,11418.0
2320,348,Utilities,26839.0
2321,259,Shopping,43074.0
2322,499,Education,23346.0
2323,294,Healthcare,6411.0
2324,404,Education,37430.0
2325,233,Food,40621.0
2326,1,Utilities,9228.0
2327,123,Healthcare,29072.0
2328,388,Rent,35976.0
2329,50,Insurance,39891.0
2330,402,Entertainment,48162.0
2331,446,Travel,30565.0
2332,35,Entertainment,17616.0
2333,217,Utilities,22127.0
2334,262,Emi,48107.0
2335,17,Travel,22531.0
2336,488,Rent,21044.0
2337,361,Education,23273.0
2338,402,Travel,22296.0
2339,133,Healthcare,19294.0
2340,277,Education,32752.0
2341,281,Travel,13219.0
2342,304,Healthcare,25977.0
2343,313,Shopping,25624.0
2344,221,Insurance,22705.0
2345,87,Travel,37652.0
2346,330,Entertainment,34799.0
2347,224,Shopping,6925.0
2348,197,Shopping,38957.0
2349,74,Emi,36435.0
2350,54,Emi,31136.0
2351,436,Insurance,5278.0
2352,292,Food,39644.0
2353,7,Rent,18010.0
2354,352,Emi,23162.0
2355,217,Shopping,18882.0
2356,451,Education,5783.0
2357,22,Healthcare,33221.0
2358,33,Insurance,17187.0
2359,290,Education,24562.0
2360,60,Shopping,36833.0
2361,70,Entertainment,48857.0
2362,253,Travel,41819.0
2363,251,Rent,38517.0
2364,476,Insurance,26049.0
2365,290,Food,6139.0
2366,377,Food,37269.0
2367,92,Emi,40471.0
2368,40,Utilities,47702.0
2369,349,Food,36348.0
2370,254,Travel,39732.0
2371,271,Entertainment,32886.0
2372,106,Education,27804.0
2373,26,Emi,18116.0
2374,235,Shopping,18419.0
2375,89,Emi,26318.0
2376,388,Food,25291.0
2377,225,Utilities,27482.0
2378,334,Travel,39324.0
2379,256,Shopping,39324.0
2380,297,Emi,25631.0
2381,293,Entertainment,35273.0
2382,371,Healthcare,9507.0
2383,368,Utilities,25188.0
2384,360,Shopping,7451.0
2385,434,Insurance,29958.0
2386,481,Shopping,32211.0
2387,21,Food,48197.0
2388,312,Healthcare,22381.0
2389,147,Food,17730.0
2390,281,Rent,20987.0
2391,117,Utilities,28623.0
2392,91,Food,16322.0
2393,10,Entertainment,17614.0
2394,348,Insurance,46971.0
2395,158,Food,30491.0
2396,470,Insurance,25057.0
2397,405,Shopping,19779.0
2398,112,Education,12763.0
2399,310,Food,16744.0
2400,146,Emi,43513.0
2401,108,Food,12263.0
2402,336,Healthcare,30973.0
2403,456,Shopping,26901.0
2404,220,Healthcare,18333.0
2405,257,Emi,38604.0
2406,208,Education,25079.0
2407,237,Shopping,43669.0
2408,112,Utilities,45880.0
2409,207,Education,39902.0
2410,168,Shopping,30995.0
2411,298,Emi,22577.0
2412,335,Insurance,48140.0
2413,237,Education,20178.0
2414,303,Shopping,9836.0
2415,298,Healthcare,28402.0
2416,285,Food,9076.0
2417,258,Utilities,33715.0
2418,212,Shopping,20342.0
2419,77,Healthcare,28141.0
2420,72,Shopping,13055.0
2421,153,Food,28551.0
2422,101,Education,46420.0
2423,32,Rent,37176.0
2424,440,Shopping,21085.0
2425,334,Insurance,40958.0
2426,170,Travel,39498.0
2427,77,Emi,37998.0
2428,93,Entertainment,33824.0
2429,32,Education,30371.0
2430,325,Education,44995.0
2431,447,Utilities,7886.0
2432,457,Utilities,18007.0
2433,472,Insurance,9232.0
2434,114,Entertainment,15009.0
2435,470,Emi,47130.0
2436,2,Utilities,5138.0
2437,271,Shopping,23790.0
2438,3,Travel,9240.0
2439,26,Healthcare,42419.0
2440,205,Travel,39019.0
2441,434,Travel,5181.0
2442,386,Shopping,28203.0
2443,31,Rent,11080.0
2444,334,Entertainment,8753.0
2445,308,Insurance,18326.0
2446,9,Insurance,37031.0
2447,294,Insurance,28437.0
2448,150,Insurance,11545.0
2449,109,Travel,44863.0
2450,141,Insurance,39125.0
2451,100,Food,44714.0
2452,126,Food,42715.0
2453,472,Education,14168.0
2454,211,Emi,5926.0
2455,234,Food,17953.0
2456,270,Education,18669.0
2457,261,Education,42546.0
2458,400,Travel,36733.0
2459,428,Shopping,39038.0
2460,41,Shopping,43155.0
2461,230,Healthcare,46393.0
2462,155,Insurance,30697.0
2463,305,Insurance,24191.0
2464,274,Insurance,21724.0
2465,291,Healthcare,28447.0
2466,98,Education,31498.0
2467,255,Rent,41007.0
2468,167,Entertainment,31613.0
2469,34,Rent,15180.0
2470,447,Rent,18511.0
2471,105,Emi,40210.0
2472,260,Education,43097.0
2473,35,Entertainment,18552.0
2474,122,Healthcare,22639.0
2475,224,Food,9779.0
2476,335,Entertainment,11719.0
2477,178,Shopping,39475.0
2478,295,Emi,32860.0
2479,442,Healthcare,49438.0
2480,141,Insurance,22431.0
2481,295,Rent,40756.0
2482,482,Utilities,6312.0
2483,35,Utilities,35387.0
2484,474,Insurance,26586.0
2485,92,Shopping,5926.0
2486,181,Education,7325.0
2487,355,Insurance,38871.0
2488,36,Emi,9812.0
2489,488,Entertainment,27983.0
2490,194,Emi,15974.0
2491,90,Healthcare,32411.0
2492,324,Emi,44892.0
2493,240,Travel,7543.0
2494,420,Utilities,40685.0
2495,262,Utilities,18278.0
2496,366,Entertainment,32958.0
2497,311,Food,19426.0
2498,293,Emi,20854.0
2499,34,Healthcare,31090.0
2500,240,Food,19154.0
