investment_id,user_id,investment_type,amount,purchase_date,current_value
997,437,Cryptocurrency,213171.0,2024-09-16,260264.96
998,343,Fixed Deposits,410340.0,2024-08-16,516727.12
999,183,Gold,224164.0,2026-02-09,246117.37
1000,189,Stocks,68829.0,2025-03-27,91010.29
1001,34,Fixed Deposits,116474.0,2024-12-06,112562.43
1002,76,Cryptocurrency,118384.0,2026-02-28,143997.94
1003,134,Gold,49141.0,2025-05-01,50015.89
1004,186,Stocks,311337.0,2026-01-27,276845.71
1005,286,Stocks,477868.0,2025-06-01,555487.28
1006,20,Gold,199084.0,2025-10-10,297679.23
1007,371,Cryptocurrency,142709.0,2026-06-22,146979.9
1008,383,Cryptocurrency,135839.0,2025-01-19,123916.8
1009,499,Mutual Funds,339981.0,2025-04-17,429613.35
1010,167,Mutual Funds,67176.0,2024-08-01,55317.66
1011,338,Stocks,314422.0,2025-03-29,443978.13
1012,150,Cryptocurrency,313668.0,2025-03-02,279150.92
1013,479,Gold,138984.0,2025-08-31,146702.85
1014,381,Gold,466072.0,2025-06-30,415500.83
1015,404,Stocks,460445.0,2025-07-06,693815.12
1016,411,Fixed Deposits,465144.0,2026-03-06,373324.97
1017,236,Stocks,123579.0,2025-09-14,114240.6
1018,209,Cryptocurrency,450024.0,2026-06-30,570704.84
1019,188,Mutual Funds,28358.0,2025-12-03,26971.6
1020,460,Stocks,458429.0,2025-01-26,542992.77
1021,436,Mutual Funds,138340.0,2024-12-31,211578.92
1022,127,Fixed Deposits,195199.0,2025-12-04,241808.57
1023,159,Stocks,454411.0,2026-01-20,436394.59
1024,343,Mutual Funds,225912.0,2026-02-13,196092.9
1025,462,Fixed Deposits,206756.0,2024-12-02,208193.16
1026,121,Fixed Deposits,373080.0,2026-06-29,411216.26
1027,240,Mutual Funds,95149.0,2025-11-30,121226.86
1028,146,Cryptocurrency,242891.0,2026-02-26,355845.42
1029,297,Stocks,197575.0,2025-08-21,184621.94
1030,70,Cryptocurrency,66210.0,2026-03-16,89490.26
1031,50,Cryptocurrency,469458.0,2025-04-22,727140.22
1032,5,Cryptocurrency,397295.0,2025-11-10,562354.29
1033,233,Stocks,412969.0,2025-03-30,499133.03
1034,105,Cryptocurrency,56540.0,2025-12-08,76518.38
1035,73,Mutual Funds,52388.0,2025-07-23,74426.52
1036,88,Mutual Funds,70182.0,2025-01-11,106454.45
1037,375,Gold,136180.0,2025-11-22,136320.17
1038,123,Fixed Deposits,285455.0,2026-02-06,301422.87
1039,259,Mutual Funds,304568.0,2025-06-20,407328.38
1040,217,Gold,421371.0,2026-07-01,513391.81
1041,395,Fixed Deposits,81438.0,2026-06-09,120088.54
1042,266,Stocks,452761.0,2024-10-06,487454.06
1043,244,Cryptocurrency,143939.0,2025-07-31,218483.65
1044,105,Fixed Deposits,364226.0,2026-04-25,493498.09
1045,135,Cryptocurrency,131959.0,2026-04-01,151007.23
1046,35,Fixed Deposits,166384.0,2025-08-17,256714.85
1047,249,Gold,411473.0,2025-10-08,430038.55
1048,308,Cryptocurrency,187750.0,2026-01-16,298300.82
1049,207,Fixed Deposits,220689.0,2025-03-26,239940.6
1050,185,Fixed Deposits,327931.0,2025-12-30,396433.82
1051,245,Fixed Deposits,213872.0,2025-01-04,177408.07
1052,337,Stocks,389019.0,2026-03-16,621228.84
1053,432,Stocks,314876.0,2026-02-27,419950.41
1054,271,Cryptocurrency,280655.0,2025-12-05,322462.9
1055,107,Cryptocurrency,372700.0,2025-12-11,341583.46
1056,228,Gold,325125.0,2025-10-10,513409.85
1057,327,Stocks,362666.0,2026-03-30,449516.4
1058,351,Mutual Funds,225212.0,2024-11-03,248581.77
1059,182,Cryptocurrency,164235.0,2024-11-03,252754.99
1060,326,Stocks,127191.0,2026-01-27,150592.47
1061,62,Stocks,19786.0,2025-08-14,30951.4
1062,390,Gold,157718.0,2025-09-14,137967.22
1063,54,Fixed Deposits,484768.0,2025-08-31,755311.69
1064,463,Cryptocurrency,60070.0,2024-11-24,54442.86
1065,71,Cryptocurrency,303860.0,2026-06-16,340072.6
1066,31,Cryptocurrency,250974.0,2025-04-16,252468.83
1067,469,Stocks,458083.0,2025-07-31,544923.84
1068,462,Mutual Funds,403288.0,2026-06-18,574963.19
1069,287,Fixed Deposits,475212.0,2026-04-30,627201.04
1070,48,Cryptocurrency,22064.0,2026-03-21,21829.22
1071,401,Fixed Deposits,125426.0,2025-07-18,191737.71
1072,469,Cryptocurrency,264164.0,2025-09-01,338107.82
1073,239,Stocks,401175.0,2024-11-11,529253.38
1074,198,Gold,474382.0,2025-04-21,381720.71
1075,359,Stocks,132819.0,2024-09-15,176383.01
1076,341,Mutual Funds,78846.0,2024-09-17,110505.72
1077,244,Stocks,62510.0,2024-10-12,62900.47
1078,428,Mutual Funds,411385.0,2025-06-11,420815.04
1079,485,Gold,472153.0,2025-10-11,465405.4
1080,3,Stocks,308569.0,2024-10-05,317777.9
1081,496,Gold,220344.0,2025-03-29,334082.83
1082,387,Stocks,211403.0,2025-09-15,252079.63
1083,406,Stocks,248633.0,2025-05-23,243248.05
1084,474,Mutual Funds,392419.0,2025-10-17,612244.38
1085,393,Gold,153517.0,2026-03-26,183477.7
1086,19,Cryptocurrency,414284.0,2024-09-23,465463.88
1087,478,Mutual Funds,389387.0,2026-01-21,427198.68
1088,407,Cryptocurrency,481593.0,2024-11-29,475234.08
1089,485,Mutual Funds,308405.0,2025-07-31,362883.78
1090,490,Mutual Funds,66237.0,2025-09-01,69556.96
1091,354,Cryptocurrency,141966.0,2025-03-21,154719.34
1092,286,Gold,311592.0,2025-10-30,428568.96
1093,58,Stocks,174312.0,2026-05-11,216526.99
1094,166,Gold,445406.0,2025-09-25,511040.57
1095,79,Fixed Deposits,20634.0,2024-12-14,32512.24
1096,114,Gold,382830.0,2024-12-08,612148.47
1097,404,Cryptocurrency,366078.0,2026-04-09,329421.59
1098,353,Gold,226434.0,2026-01-07,227548.63
1099,72,Gold,195492.0,2024-07-21,167625.58
1100,442,Gold,485215.0,2026-04-04,730915.68
1101,206,Mutual Funds,455821.0,2026-01-08,561464.21
1102,52,Gold,323985.0,2026-04-02,387870.13
1103,221,Mutual Funds,118145.0,2024-10-20,116463.71
1104,240,Mutual Funds,324728.0,2026-05-04,447577.56
1105,1,Stocks,85300.0,2025-06-01,86783.86
1106,202,Mutual Funds,234686.0,2024-10-13,312370.61
1107,353,Cryptocurrency,19538.0,2024-08-04,22883.63
1108,165,Fixed Deposits,211522.0,2024-07-28,187097.2
1109,455,Stocks,401253.0,2024-12-18,487807.17
1110,119,Cryptocurrency,324841.0,2024-09-28,372023.34
1111,16,Stocks,272821.0,2025-05-27,271561.18
1112,145,Cryptocurrency,422813.0,2025-06-13,534757.18
1113,360,Fixed Deposits,262635.0,2024-10-30,365267.28
1114,23,Fixed Deposits,240541.0,2024-08-27,308341.42
1115,167,Cryptocurrency,269772.0,2026-03-12,272157.53
1116,314,Stocks,280885.0,2025-01-01,435349.02
1117,422,Stocks,412653.0,2025-01-25,594699.41
1118,497,Fixed Deposits,321626.0,2025-01-18,428398.53
1119,63,Stocks,189679.0,2025-08-22,203945.57
1120,468,Mutual Funds,136089.0,2025-04-15,129509.05
1121,145,Stocks,459354.0,2025-11-26,429779.13
1122,251,Mutual Funds,134626.0,2025-07-19,202449.89
1123,459,Stocks,102303.0,2025-04-19,124863.63
1124,455,Fixed Deposits,432015.0,2026-01-02,446278.04
1125,348,Fixed Deposits,323945.0,2024-10-04,458977.49
1126,409,Fixed Deposits,363586.0,2024-08-18,470105.97
1127,332,Cryptocurrency,43734.0,2025-08-19,53660.61
1128,39,Mutual Funds,353920.0,2025-04-27,421956.72
1129,243,Stocks,49730.0,2024-12-31,58961.68
1130,86,Fixed Deposits,127160.0,2024-10-09,198156.37
1131,108,Gold,134803.0,2024-07-30,124653.96
1132,82,Mutual Funds,161069.0,2024-10-13,225246.38
1133,307,Gold,159314.0,2026-07-03,252716.72
1134,284,Cryptocurrency,386526.0,2025-10-22,505071.99
1135,277,Gold,244193.0,2025-09-14,226105.84
1136,267,Fixed Deposits,358197.0,2025-05-13,348474.9
1137,376,Stocks,36047.0,2026-05-17,32741.21
1138,475,Cryptocurrency,324830.0,2026-05-06,404590.03
1139,395,Cryptocurrency,475402.0,2025-06-14,402967.41
1140,260,Fixed Deposits,343153.0,2024-12-22,416382.05
1141,5,Mutual Funds,434122.0,2026-04-08,610278.88
1142,456,Mutual Funds,383232.0,2026-04-19,307741.64
1143,150,Stocks,436985.0,2026-07-16,690456.09
1144,370,Stocks,484105.0,2026-06-09,769312.66
1145,87,Gold,188970.0,2025-07-14,221641.88
1146,280,Gold,499900.0,2025-05-26,723474.18
1147,116,Stocks,62287.0,2026-01-11,55680.01
1148,195,Mutual Funds,390641.0,2025-02-01,573492.07
1149,81,Fixed Deposits,108450.0,2026-02-16,135263.01
1150,277,Stocks,144904.0,2024-07-21,226705.13
1151,74,Cryptocurrency,44144.0,2025-07-03,42318.54
1152,456,Fixed Deposits,26344.0,2025-10-03,26634.79
1153,277,Cryptocurrency,67121.0,2026-04-25,90587.75
1154,218,Mutual Funds,245144.0,2025-12-29,198942.4
1155,17,Mutual Funds,191107.0,2025-08-24,256067.41
1156,350,Mutual Funds,383800.0,2025-03-07,462794.94
1157,111,Mutual Funds,39266.0,2025-01-31,41997.39
1158,84,Fixed Deposits,159718.0,2025-07-13,254728.13
1159,314,Mutual Funds,128378.0,2026-05-06,133002.16
1160,414,Stocks,484352.0,2025-01-22,411504.14
1161,492,Stocks,475833.0,2026-05-25,733311.51
1162,106,Cryptocurrency,457818.0,2025-05-20,373081.79
1163,193,Cryptocurrency,32981.0,2026-07-05,42925.78
1164,394,Mutual Funds,433999.0,2026-05-28,656432.44
1165,303,Fixed Deposits,77864.0,2025-08-08,111653.19
1166,378,Cryptocurrency,35961.0,2025-06-26,48709.18
1167,412,Cryptocurrency,385999.0,2026-02-01,374882.99
1168,238,Fixed Deposits,310289.0,2025-06-24,401616.79
1169,174,Mutual Funds,57346.0,2026-03-22,52189.91
1170,486,Fixed Deposits,492409.0,2024-09-18,558361.86
1171,476,Cryptocurrency,196859.0,2024-09-30,170437.75
1172,454,Stocks,244267.0,2025-09-15,282220.23
1173,498,Mutual Funds,412081.0,2025-01-26,487918.74
1174,116,Gold,374727.0,2025-11-03,536489.19
1175,61,Fixed Deposits,478240.0,2024-09-19,741294.27
1176,167,Gold,315991.0,2025-07-14,334036.31
1177,384,Fixed Deposits,291053.0,2024-10-03,277859.46
1178,467,Fixed Deposits,404378.0,2026-04-02,514695.42
1179,271,Mutual Funds,136947.0,2025-05-14,195546.04
1180,253,Fixed Deposits,291062.0,2024-07-22,284086.68
1181,428,Gold,281880.0,2025-04-26,348764.64
1182,230,Stocks,46430.0,2026-05-04,52641.71
1183,288,Cryptocurrency,420185.0,2026-07-17,539969.78
1184,103,Cryptocurrency,458890.0,2025-05-21,690927.49
1185,341,Mutual Funds,208752.0,2025-07-24,288527.81
1186,427,Fixed Deposits,82777.0,2025-11-24,68864.62
1187,481,Stocks,292358.0,2026-01-11,302314.47
1188,86,Stocks,102265.0,2025-08-08,154586.86
1189,363,Mutual Funds,486624.0,2025-06-17,695665.99
1190,174,Gold,33672.0,2025-03-18,48171.69
1191,297,Stocks,58537.0,2025-06-22,54192.35
1192,498,Fixed Deposits,307523.0,2024-11-10,376808.22
1193,492,Mutual Funds,267115.0,2026-05-26,398083.63
1194,449,Gold,474866.0,2024-11-16,572892.75
1195,262,Cryptocurrency,178572.0,2024-12-11,258814.62
1196,94,Stocks,134702.0,2025-01-05,172918.11
1197,323,Mutual Funds,404035.0,2024-12-22,395623.11
1198,233,Cryptocurrency,32578.0,2025-03-14,30887.87
1199,472,Mutual Funds,457868.0,2025-02-19,667114.3
1200,127,Stocks,352767.0,2025-06-24,429047.52
1201,367,Fixed Deposits,309224.0,2026-04-19,299195.82
1202,148,Cryptocurrency,83209.0,2025-07-25,80434.52
1203,68,Mutual Funds,88191.0,2025-09-05,87666.81
1204,387,Cryptocurrency,472336.0,2026-04-09,657746.35
1205,353,Fixed Deposits,496677.0,2026-01-14,574679.85
1206,385,Fixed Deposits,287452.0,2025-12-29,390076.18
1207,38,Mutual Funds,226977.0,2024-09-18,320974.14
1208,181,Gold,61243.0,2025-10-27,51320.13
1209,307,Fixed Deposits,223611.0,2025-10-06,206399.83
1210,257,Mutual Funds,289111.0,2026-03-17,407014.12
1211,315,Fixed Deposits,413278.0,2024-10-15,380870.48
1212,352,Fixed Deposits,290613.0,2025-09-25,304248.39
1213,231,Gold,318877.0,2024-11-27,489661.12
1214,422,Stocks,203163.0,2025-09-06,209770.61
1215,432,Cryptocurrency,411556.0,2025-06-25,387874.21
1216,289,Gold,146124.0,2024-12-09,207295.57
1217,357,Fixed Deposits,396922.0,2025-04-16,395918.72
1218,224,Mutual Funds,270170.0,2024-09-27,287802.02
1219,232,Stocks,355785.0,2024-10-25,296452.13
1220,196,Stocks,286802.0,2025-11-19,264093.76
1221,269,Stocks,297324.0,2025-09-30,416805.13
1222,316,Fixed Deposits,154107.0,2025-05-12,234914.03
1223,213,Stocks,426916.0,2025-04-04,350546.56
1224,227,Gold,287617.0,2025-01-07,351750.29
1225,280,Fixed Deposits,14316.0,2026-03-14,14133.59
1226,141,Gold,312278.0,2026-02-05,460550.33
1227,190,Stocks,467389.0,2025-02-18,703944.22
1228,48,Mutual Funds,10646.0,2024-11-14,13025.78
1229,67,Cryptocurrency,153634.0,2025-04-15,144951.47
1230,431,Fixed Deposits,474282.0,2025-06-27,705148.32
1231,475,Mutual Funds,129196.0,2025-05-26,136620.53
1232,465,Cryptocurrency,202721.0,2024-12-25,258505.96
1233,216,Mutual Funds,208428.0,2024-08-01,179008.81
1234,420,Mutual Funds,245034.0,2025-08-17,259635.25
1235,348,Mutual Funds,282373.0,2025-10-23,384447.85
1236,105,Gold,368913.0,2024-10-19,502602.01
1237,112,Cryptocurrency,373162.0,2025-11-17,445970.13
1238,65,Gold,24969.0,2024-11-16,29915.89
1239,483,Stocks,415444.0,2025-09-30,561145.84
1240,496,Stocks,355964.0,2024-07-22,477916.08
1241,489,Fixed Deposits,384781.0,2025-11-13,586499.55
1242,276,Cryptocurrency,247141.0,2026-02-22,291378.35
1243,493,Cryptocurrency,318089.0,2026-01-18,420913.66
1244,35,Fixed Deposits,230837.0,2024-11-12,258694.65
1245,120,Stocks,389175.0,2024-08-27,562286.52
1246,209,Stocks,485015.0,2025-07-29,760674.34
1247,215,Gold,42210.0,2026-02-14,51161.24
1248,73,Fixed Deposits,298832.0,2025-05-26,425898.77
1249,195,Fixed Deposits,143881.0,2026-02-18,139442.62
1250,492,Gold,438284.0,2024-10-23,421964.07
1251,478,Cryptocurrency,393527.0,2025-03-16,624864.81
1252,289,Stocks,488564.0,2025-02-08,687692.16
1253,54,Stocks,296469.0,2025-03-29,346479.96
1254,180,Mutual Funds,82364.0,2026-06-18,130473.46
1255,70,Stocks,118664.0,2025-08-23,110003.19
1256,279,Stocks,366489.0,2026-03-01,296964.4
1257,25,Cryptocurrency,259127.0,2025-11-06,249017.64
1258,202,Gold,136371.0,2024-10-08,133434.75
1259,165,Cryptocurrency,426006.0,2026-07-13,396293.26
1260,359,Gold,183962.0,2024-09-18,231840.21
1261,94,Fixed Deposits,32948.0,2026-05-06,40439.77
1262,61,Cryptocurrency,261112.0,2025-07-14,371486.2
1263,15,Gold,487816.0,2026-01-27,617610.24
1264,72,Mutual Funds,345213.0,2025-07-07,397093.92
1265,27,Fixed Deposits,163332.0,2026-05-08,181687.57
1266,75,Stocks,179190.0,2025-08-08,243966.76
1267,298,Cryptocurrency,340746.0,2026-04-13,360555.25
1268,484,Stocks,352733.0,2024-10-05,509848.11
1269,437,Fixed Deposits,63109.0,2024-11-08,53592.95
1270,359,Fixed Deposits,19769.0,2025-01-20,29982.19
1271,65,Stocks,189143.0,2025-10-05,265043.66
1272,70,Mutual Funds,450483.0,2025-02-22,707162.61
1273,376,Mutual Funds,332007.0,2025-07-01,499923.78
1274,88,Gold,259874.0,2026-07-02,266517.48
1275,49,Mutual Funds,101207.0,2025-03-26,81598.99
1276,363,Stocks,433873.0,2025-07-02,500202.0
1277,493,Stocks,186951.0,2024-11-10,264097.11
1278,499,Mutual Funds,173091.0,2025-01-24,274522.56
1279,46,Mutual Funds,216335.0,2025-10-18,277401.35
1280,362,Fixed Deposits,173710.0,2025-10-26,247148.16
1281,260,Stocks,313803.0,2026-06-05,482287.56
1282,310,Cryptocurrency,246642.0,2025-01-08,347365.31
1283,12,Stocks,290483.0,2026-06-24,330665.78
1284,350,Gold,370579.0,2025-11-07,435943.75
1285,7,Stocks,80004.0,2025-12-03,110861.86
1286,183,Gold,177889.0,2025-12-31,184827.29
1287,18,Gold,168249.0,2025-07-11,260764.26
1288,340,Fixed Deposits,407969.0,2024-12-18,446172.77
1289,147,Mutual Funds,91811.0,2024-09-18,85446.62
1290,410,Stocks,299272.0,2026-03-16,455259.83
1291,157,Mutual Funds,277219.0,2025-02-12,384619.3
1292,268,Mutual Funds,237387.0,2026-06-11,232547.15
1293,273,Fixed Deposits,244319.0,2025-09-19,333508.98
1294,461,Fixed Deposits,359698.0,2025-04-08,366575.12
1295,481,Cryptocurrency,173733.0,2025-01-02,173324.85
1296,330,Gold,88330.0,2025-03-26,85184.01
1297,497,Gold,326695.0,2025-01-12,275701.29
1298,49,Gold,195109.0,2026-01-03,284129.55
1299,70,Gold,369891.0,2025-06-22,533143.59
1300,322,Stocks,264329.0,2025-04-12,369952.1
1301,230,Mutual Funds,205368.0,2026-05-31,167422.99
1302,272,Gold,145718.0,2024-07-23,150109.0
1303,342,Stocks,333570.0,2024-08-10,474111.28
1304,67,Gold,366280.0,2025-06-11,409352.77
1305,62,Stocks,300933.0,2026-05-07,294791.8
1306,183,Gold,361620.0,2025-03-18,536163.35
1307,348,Cryptocurrency,76152.0,2024-09-23,89451.56
1308,386,Stocks,99521.0,2026-02-21,152001.45
1309,299,Mutual Funds,164633.0,2026-03-21,170015.05
1310,319,Mutual Funds,261316.0,2025-07-08,211540.53
1311,147,Gold,104490.0,2024-11-27,165613.71
1312,296,Cryptocurrency,101422.0,2025-12-04,121695.02
1313,157,Mutual Funds,89372.0,2024-12-31,103225.7
1314,438,Fixed Deposits,22591.0,2025-01-21,28767.56
1315,462,Mutual Funds,474175.0,2025-06-06,753791.54
1316,355,Cryptocurrency,165505.0,2025-03-01,242119.29
1317,298,Gold,321615.0,2025-10-27,273291.46
1318,481,Stocks,216928.0,2026-02-05,217958.98
1319,7,Stocks,144365.0,2024-10-19,167610.03
1320,292,Stocks,201517.0,2026-06-28,297571.07
1321,299,Fixed Deposits,92931.0,2024-11-29,83121.21
1322,13,Fixed Deposits,379790.0,2026-06-01,585386.76
1323,146,Cryptocurrency,360097.0,2025-03-25,485214.45
1324,100,Stocks,272575.0,2024-08-21,219949.13
1325,202,Mutual Funds,330912.0,2025-10-29,321444.41
1326,260,Cryptocurrency,174657.0,2024-10-27,228460.64
1327,314,Gold,238866.0,2025-06-12,280691.67
1328,500,Stocks,28128.0,2026-02-22,25047.87
1329,297,Fixed Deposits,34865.0,2025-04-06,33667.16
1330,439,Fixed Deposits,14968.0,2025-03-17,21328.21
1331,246,Fixed Deposits,110115.0,2025-02-26,135768.96
1332,86,Cryptocurrency,258187.0,2025-05-13,261408.44
1333,395,Mutual Funds,374029.0,2026-04-03,538639.19
1334,361,Fixed Deposits,58240.0,2025-03-06,76023.75
1335,381,Fixed Deposits,247631.0,2025-05-03,222346.05
1336,170,Mutual Funds,72688.0,2025-03-01,62917.05
1337,221,Fixed Deposits,224115.0,2025-01-20,202929.18
1338,129,Fixed Deposits,196984.0,2024-10-18,269736.12
1339,222,Cryptocurrency,171808.0,2025-01-13,153042.68
1340,68,Gold,328944.0,2024-10-29,357588.83
1341,57,Gold,310425.0,2024-08-15,270981.52
1342,247,Stocks,27801.0,2024-12-18,22392.25
1343,412,Fixed Deposits,119163.0,2026-02-28,165114.59
1344,212,Mutual Funds,148103.0,2025-08-04,206454.58
1345,23,Fixed Deposits,153374.0,2024-08-29,238271.85
1346,22,Gold,464422.0,2024-09-30,619158.95
1347,456,Stocks,156349.0,2025-02-18,218035.55
1348,46,Stocks,425962.0,2025-01-03,647531.28
1349,322,Stocks,107063.0,2024-11-08,162959.33
1350,20,Fixed Deposits,95799.0,2024-08-26,95688.4
1351,164,Fixed Deposits,182085.0,2025-01-31,220451.16
1352,190,Mutual Funds,100250.0,2025-09-28,87557.93
1353,399,Fixed Deposits,281080.0,2025-01-03,448043.21
1354,158,Stocks,373760.0,2025-07-31,372123.18
1355,497,Gold,81205.0,2025-09-03,112822.15
1356,359,Stocks,370129.0,2025-09-27,548497.85
1357,162,Stocks,149691.0,2026-03-31,166018.16
1358,370,Mutual Funds,350408.0,2025-08-18,347035.65
1359,378,Cryptocurrency,307016.0,2024-09-15,452984.69
1360,251,Cryptocurrency,175148.0,2025-11-07,198595.36
1361,233,Stocks,365299.0,2024-07-31,400098.52
1362,149,Cryptocurrency,293359.0,2024-11-07,365931.36
1363,391,Stocks,392721.0,2026-02-03,523588.91
1364,70,Stocks,111217.0,2025-06-27,116281.34
1365,108,Cryptocurrency,61024.0,2026-04-22,49664.48
1366,289,Stocks,437772.0,2025-10-04,661084.89
1367,68,Mutual Funds,265420.0,2025-08-14,346931.64
1368,346,Cryptocurrency,250267.0,2025-02-19,330930.09
1369,477,Gold,110304.0,2025-08-02,150138.46
1370,409,Cryptocurrency,152907.0,2024-09-25,163035.5
1371,312,Fixed Deposits,152079.0,2025-03-26,217099.54
1372,284,Gold,376608.0,2025-12-25,314555.56
1373,285,Gold,378408.0,2025-01-16,303643.87
1374,101,Cryptocurrency,330804.0,2025-08-22,267742.45
1375,80,Mutual Funds,218633.0,2024-08-31,297474.28
1376,27,Cryptocurrency,126709.0,2025-01-16,146308.89
1377,367,Stocks,364765.0,2025-02-13,436195.42
1378,192,Mutual Funds,392202.0,2026-03-27,326292.76
1379,460,Fixed Deposits,482418.0,2025-10-30,459770.27
1380,184,Gold,270319.0,2024-12-06,280527.54
1381,447,Cryptocurrency,388394.0,2025-04-11,378262.79
1382,245,Stocks,200347.0,2024-09-12,222162.41
1383,313,Mutual Funds,333675.0,2026-02-07,323604.69
1384,69,Gold,51008.0,2024-12-18,60868.32
1385,183,Gold,39319.0,2024-11-22,60916.6
1386,219,Mutual Funds,74640.0,2026-03-19,61650.92
1387,243,Cryptocurrency,31198.0,2025-04-20,26289.05
1388,38,Mutual Funds,11536.0,2026-06-04,17272.88
1389,383,Mutual Funds,323784.0,2025-11-04,360846.13
1390,165,Gold,356546.0,2026-07-14,347689.5
1391,11,Gold,158417.0,2024-11-10,245985.82
1392,479,Mutual Funds,353869.0,2026-01-28,485838.84
1393,339,Fixed Deposits,490166.0,2026-05-15,516114.06
1394,409,Mutual Funds,120975.0,2025-11-19,179899.77
1395,456,Gold,138040.0,2024-07-30,208973.18
1396,35,Cryptocurrency,338373.0,2024-07-19,480169.12
1397,390,Gold,467127.0,2026-02-28,540031.82
1398,468,Cryptocurrency,437888.0,2025-04-17,560698.27
1399,483,Stocks,35178.0,2025-09-14,32005.37
1400,378,Stocks,357139.0,2026-07-13,312063.61
1401,56,Gold,260754.0,2025-04-20,293466.8
1402,213,Fixed Deposits,195558.0,2024-10-02,204475.01
1403,368,Cryptocurrency,36029.0,2024-09-06,32985.07
1404,37,Cryptocurrency,179427.0,2024-11-02,200265.89
1405,394,Cryptocurrency,479636.0,2025-05-05,489506.13
1406,406,Mutual Funds,95514.0,2026-03-03,85518.47
1407,228,Gold,377507.0,2025-09-09,494395.3
1408,409,Fixed Deposits,193959.0,2026-04-29,209377.31
1409,448,Gold,212412.0,2025-11-27,298364.43
1410,393,Cryptocurrency,368780.0,2026-06-04,540687.35
1411,474,Gold,337750.0,2026-05-01,327801.24
1412,282,Stocks,103720.0,2025-06-24,155811.7
1413,86,Gold,334775.0,2024-10-22,358177.42
1414,129,Gold,383931.0,2024-08-24,332921.2
1415,261,Gold,493171.0,2026-05-28,575400.5
1416,16,Gold,469343.0,2026-03-01,479601.8
1417,466,Fixed Deposits,70195.0,2025-06-05,58088.74
1418,293,Cryptocurrency,258389.0,2025-05-08,400882.37
1419,326,Stocks,465292.0,2025-09-15,557478.77
1420,432,Gold,50335.0,2025-05-18,75553.81
1421,81,Gold,138541.0,2026-01-17,179230.94
1422,366,Cryptocurrency,114924.0,2026-01-16,95697.58
1423,404,Mutual Funds,249595.0,2026-06-20,263166.54
1424,145,Gold,238343.0,2025-10-14,251717.25
1425,321,Gold,217846.0,2025-12-05,267000.65
1426,454,Cryptocurrency,259032.0,2025-08-30,396472.71
1427,167,Stocks,479346.0,2024-08-27,580215.03
1428,347,Gold,282558.0,2025-08-09,438190.24
1429,400,Fixed Deposits,484173.0,2025-07-02,606933.97
1430,483,Stocks,207518.0,2025-08-12,210648.57
1431,292,Fixed Deposits,399959.0,2025-01-27,397197.28
1432,149,Cryptocurrency,200066.0,2025-05-13,162310.68
1433,307,Fixed Deposits,474016.0,2026-06-03,518983.61
1434,488,Stocks,223555.0,2025-04-22,194835.21
1435,302,Stocks,384505.0,2026-04-06,446305.57
1436,142,Mutual Funds,448203.0,2025-03-21,665760.67
1437,289,Fixed Deposits,360137.0,2024-09-29,344368.86
1438,199,Stocks,475523.0,2024-10-01,630753.33
1439,50,Stocks,60068.0,2026-03-20,87247.99
1440,188,Stocks,103139.0,2024-11-30,131328.43
1441,10,Cryptocurrency,450942.0,2024-10-31,650414.08
1442,262,Gold,449053.0,2026-05-03,651783.21
1443,99,Mutual Funds,40224.0,2024-09-23,47145.68
1444,402,Mutual Funds,473402.0,2024-10-07,632174.58
1445,5,Mutual Funds,239009.0,2025-11-03,219909.34
1446,470,Stocks,458400.0,2025-03-21,602991.41
1447,40,Cryptocurrency,261987.0,2025-05-07,397063.28
1448,212,Mutual Funds,39232.0,2026-02-15,35407.36
1449,371,Mutual Funds,456209.0,2025-09-03,427427.17
1450,113,Gold,249752.0,2026-03-13,251993.65
1451,158,Fixed Deposits,112430.0,2025-08-07,145309.56
1452,105,Fixed Deposits,453378.0,2025-01-16,682390.59
1453,274,Gold,454779.0,2024-09-29,398450.35
1454,238,Mutual Funds,129344.0,2025-11-03,161976.36
1455,278,Fixed Deposits,299800.0,2024-12-20,359301.65
1456,224,Mutual Funds,277358.0,2025-09-30,357697.64
1457,279,Cryptocurrency,266789.0,2026-03-04,271249.63
1458,187,Fixed Deposits,430986.0,2025-09-03,500543.75
1459,292,Stocks,279544.0,2025-05-08,438991.19
1460,7,Fixed Deposits,18086.0,2024-12-25,17479.6
1461,342,Fixed Deposits,196162.0,2025-01-13,263216.5
1462,401,Mutual Funds,46155.0,2026-06-20,39447.73
1463,220,Stocks,300596.0,2025-04-08,400797.64
1464,27,Cryptocurrency,237325.0,2026-05-27,365398.89
1465,455,Stocks,185732.0,2025-03-03,276493.26
1466,175,Stocks,418460.0,2024-09-20,440272.73
1467,77,Stocks,441475.0,2025-09-16,550436.59
1468,391,Fixed Deposits,205391.0,2024-11-06,295549.19
1469,276,Mutual Funds,253449.0,2025-07-04,250858.7
1470,404,Mutual Funds,53355.0,2024-09-17,61121.22
1471,372,Cryptocurrency,71971.0,2024-08-30,68896.62
1472,416,Fixed Deposits,65219.0,2025-05-18,68654.09
1473,324,Stocks,360346.0,2024-09-26,295080.7
1474,464,Fixed Deposits,342632.0,2025-04-28,452125.76
1475,392,Gold,341773.0,2025-08-18,419484.08
1476,275,Fixed Deposits,87546.0,2025-02-07,126741.17
1477,362,Stocks,230654.0,2025-07-27,284798.79
1478,124,Cryptocurrency,279157.0,2025-07-11,311223.29
