goal_id,user_id,goal_name,target_amount,current_amount,deadline
1008,340,Vacation,346411.0,247007.0,2029-03-07
1009,22,Car Purchase,109373.0,82691.0,2028-10-02
1010,61,House Down Payment,466580.0,66080.0,2028-11-30
1011,466,Emergency Fund,846562.0,625015.0,2027-09-29
1012,223,Emergency Fund,556382.0,528356.0,2028-01-01
1013,499,House Down Payment,327363.0,116156.0,2027-07-30
1014,454,House Down Payment,691869.0,434345.0,2027-04-14
1015,60,Emergency Fund,824527.0,549032.0,2028-06-03
1016,461,Vacation,160765.0,62463.0,2029-03-01
1017,210,Emergency Fund,586067.0,542136.0,2028-03-13
1018,176,Emergency Fund,115702.0,47307.0,2028-04-21
1019,153,House Down Payment,812054.0,403746.0,2028-04-06
1020,72,House Down Payment,715730.0,274517.0,2029-06-04
1021,147,Emergency Fund,503136.0,477426.0,2027-10-02
1022,158,Emergency Fund,346112.0,286950.0,2027-01-05
1023,244,Emergency Fund,445795.0,25970.0,2026-12-17
1024,51,Vacation,250383.0,85007.0,2026-07-28
1025,69,House Down Payment,624443.0,215233.0,2029-04-07
1026,171,Vacation,761141.0,575527.0,2027-04-02
1027,314,Car Purchase,279063.0,252406.0,2027-01-13
1028,265,Vacation,704549.0,91794.0,2028-11-07
1029,167,House Down Payment,135343.0,32697.0,2027-12-08
1030,46,Vacation,807208.0,535121.0,2029-05-21
1031,317,House Down Payment,412698.0,383522.0,2029-03-03
1032,300,Car Purchase,497858.0,92305.0,2027-09-30
1033,171,House Down Payment,195321.0,111109.0,2029-05-07
1034,64,House Down Payment,261954.0,181910.0,2027-08-05
1035,383,Vacation,592130.0,509261.0,2028-11-23
1036,197,Car Purchase,194623.0,45959.0,2027-08-18
1037,382,House Down Payment,412234.0,67279.0,2027-04-25
1038,304,House Down Payment,986224.0,456772.0,2028-12-12
1039,234,Emergency Fund,747578.0,118961.0,2027-02-25
1040,166,Car Purchase,886248.0,669176.0,2027-09-12
1041,81,Car Purchase,182597.0,72591.0,2028-06-06
1042,146,Car Purchase,616115.0,360688.0,2026-07-19
1043,167,House Down Payment,555202.0,207375.0,2028-10-09
1044,284,House Down Payment,305084.0,67747.0,2028-04-19
1045,154,House Down Payment,99417.0,84379.0,2027-08-07
1046,153,Emergency Fund,333373.0,201255.0,2028-03-06
1047,147,Car Purchase,613987.0,361579.0,2029-01-23
1048,175,Vacation,916445.0,126375.0,2027-03-13
1049,142,Car Purchase,698619.0,376540.0,2029-01-30
1050,444,Emergency Fund,557020.0,535180.0,2026-12-27
1051,309,Vacation,416229.0,336740.0,2028-12-05
1052,145,Emergency Fund,365803.0,52536.0,2027-11-15
1053,405,Car Purchase,675198.0,604874.0,2026-08-21
1054,164,Vacation,857705.0,701549.0,2028-10-27
1055,189,House Down Payment,940551.0,338239.0,2026-09-18
1056,241,House Down Payment,930869.0,652915.0,2028-06-14
1057,54,Emergency Fund,592687.0,408800.0,2026-12-24
1058,289,Emergency Fund,458478.0,33649.0,2029-06-26
1059,452,Car Purchase,313318.0,15485.0,2028-02-20
1060,361,Car Purchase,141417.0,96066.0,2028-12-24
1061,61,Car Purchase,552389.0,394031.0,2028-02-28
1062,84,Emergency Fund,322947.0,299806.0,2027-08-14
1063,280,Car Purchase,525439.0,137948.0,2029-04-09
1064,197,House Down Payment,635356.0,138589.0,2027-04-09
1065,376,Vacation,761188.0,360513.0,2028-09-13
1066,141,House Down Payment,778399.0,477493.0,2028-01-30
1067,315,Car Purchase,892463.0,464793.0,2027-10-10
1068,313,Vacation,455660.0,241802.0,2029-02-13
1069,221,House Down Payment,452019.0,404330.0,2029-06-01
1070,368,Vacation,194281.0,53257.0,2026-07-24
1071,387,Car Purchase,356204.0,112148.0,2027-01-18
1072,140,Vacation,400134.0,234286.0,2026-10-31
1073,116,Car Purchase,185698.0,54636.0,2028-09-14
1074,408,Emergency Fund,404896.0,105016.0,2026-10-30
1075,381,House Down Payment,881962.0,563965.0,2028-09-18
1076,327,Car Purchase,650629.0,69426.0,2029-01-11
1077,408,Car Purchase,707045.0,205654.0,2026-08-30
1078,182,Emergency Fund,592062.0,362887.0,2028-07-04
1079,234,House Down Payment,901887.0,701420.0,2027-02-03
1080,16,Emergency Fund,100460.0,55125.0,2027-01-12
1081,345,Emergency Fund,955527.0,300641.0,2028-05-20
1082,345,Car Purchase,726428.0,303201.0,2028-08-05
1083,27,Car Purchase,323184.0,191096.0,2027-07-07
1084,437,Car Purchase,230111.0,146440.0,2026-08-27
1085,386,House Down Payment,72623.0,29194.0,2026-09-28
1086,456,Vacation,944098.0,476532.0,2029-03-28
1087,156,Car Purchase,985583.0,409430.0,2027-10-30
1088,68,Car Purchase,763366.0,113267.0,2029-03-25
1089,306,Emergency Fund,889446.0,570862.0,2027-05-16
1090,252,House Down Payment,838869.0,181180.0,2027-03-18
1091,332,Emergency Fund,923692.0,266916.0,2028-03-02
1092,173,House Down Payment,870294.0,60402.0,2028-04-19
1093,87,House Down Payment,243032.0,206280.0,2027-07-05
1094,209,Car Purchase,689909.0,244028.0,2028-09-05
1095,58,Vacation,634561.0,277669.0,2028-09-05
1096,191,House Down Payment,904968.0,757274.0,2028-05-05
1097,306,House Down Payment,965091.0,806398.0,2028-07-06
1098,384,Emergency Fund,813096.0,61893.0,2027-02-08
1099,331,Emergency Fund,678982.0,137689.0,2029-03-19
1100,208,Emergency Fund,609639.0,601376.0,2029-03-12
1101,91,Emergency Fund,727075.0,107458.0,2028-11-21
1102,170,House Down Payment,451894.0,28267.0,2028-02-17
1103,8,Emergency Fund,306703.0,240883.0,2026-09-16
1104,271,Vacation,66646.0,58006.0,2027-12-22
1105,277,Vacation,260721.0,232486.0,2027-01-17
1106,230,Car Purchase,479434.0,75799.0,2029-01-01
1107,79,Emergency Fund,683789.0,211416.0,2028-03-05
1108,444,Car Purchase,54696.0,45190.0,2029-05-30
1109,221,House Down Payment,856363.0,410846.0,2028-08-28
1110,59,Car Purchase,547837.0,85759.0,2026-09-10
1111,485,House Down Payment,943115.0,461408.0,2029-04-10
1112,357,House Down Payment,773260.0,658129.0,2028-02-03
1113,120,Vacation,349150.0,52829.0,2028-11-27
1114,286,House Down Payment,912089.0,689756.0,2028-10-12
1115,465,House Down Payment,914484.0,503066.0,2027-09-15
1116,217,House Down Payment,592887.0,47939.0,2029-01-16
1117,356,Vacation,144246.0,86719.0,2027-02-05
1118,495,Vacation,235918.0,38488.0,2027-03-11
1119,48,Car Purchase,333166.0,117410.0,2029-01-18
1120,171,Emergency Fund,235004.0,168904.0,2028-03-29
1121,329,Emergency Fund,288906.0,232013.0,2028-05-13
1122,69,Vacation,899994.0,143398.0,2026-12-24
1123,386,House Down Payment,420690.0,394368.0,2026-09-11
1124,268,Vacation,400719.0,393715.0,2029-06-05
1125,169,House Down Payment,686453.0,98611.0,2028-04-09
1126,131,House Down Payment,348547.0,275055.0,2027-07-31
1127,73,House Down Payment,61315.0,51375.0,2029-01-13
1128,395,Emergency Fund,639073.0,212071.0,2029-01-19
1129,80,House Down Payment,258569.0,123837.0,2027-05-24
1130,299,Car Purchase,816569.0,416015.0,2027-08-06
1131,19,Car Purchase,352111.0,75497.0,2028-02-04
1132,1,House Down Payment,204036.0,189971.0,2026-09-13
1133,81,House Down Payment,574521.0,212671.0,2028-02-02
1134,498,House Down Payment,395494.0,77212.0,2028-11-08
1135,360,Emergency Fund,575328.0,138259.0,2029-04-28
1136,49,House Down Payment,290526.0,117104.0,2027-02-07
1137,467,Emergency Fund,60300.0,23044.0,2027-07-22
1138,150,Car Purchase,978386.0,212914.0,2028-05-02
1139,67,Emergency Fund,902447.0,901568.0,2026-08-01
1140,62,Car Purchase,807711.0,58185.0,2028-03-23
1141,185,Emergency Fund,532475.0,99740.0,2027-01-18
1142,444,Vacation,851738.0,553914.0,2027-08-07
1143,107,Vacation,663741.0,657368.0,2027-08-05
1144,364,Car Purchase,312405.0,301152.0,2028-12-17
1145,321,Car Purchase,133490.0,54860.0,2027-09-09
1146,47,House Down Payment,335271.0,139999.0,2028-02-27
1147,321,Vacation,144698.0,17141.0,2029-02-08
1148,435,House Down Payment,985280.0,827418.0,2028-02-29
1149,5,Car Purchase,764980.0,190678.0,2028-09-01
1150,300,Emergency Fund,92609.0,92361.0,2028-09-07
1151,119,Car Purchase,714333.0,113110.0,2029-03-16
1152,497,House Down Payment,956035.0,88001.0,2029-05-28
1153,293,Car Purchase,798363.0,747815.0,2028-12-08
1154,238,House Down Payment,660118.0,52841.0,2028-06-17
1155,59,Car Purchase,515472.0,157296.0,2027-12-05
1156,163,House Down Payment,329033.0,35689.0,2028-03-07
1157,54,Vacation,814361.0,157570.0,2028-03-22
1158,500,House Down Payment,598830.0,563405.0,2028-09-02
1159,384,Emergency Fund,964051.0,781159.0,2029-02-06
1160,270,House Down Payment,807154.0,659608.0,2028-04-27
1161,155,Vacation,231389.0,229851.0,2028-11-18
1162,357,Car Purchase,505188.0,424005.0,2028-04-24
1163,104,Car Purchase,586228.0,341153.0,2029-05-28
1164,71,House Down Payment,860068.0,95437.0,2028-09-13
1165,403,Emergency Fund,544541.0,196810.0,2029-01-22
1166,278,Emergency Fund,448260.0,400213.0,2026-12-13
1167,110,House Down Payment,260225.0,252028.0,2027-04-07
1168,421,Emergency Fund,872143.0,550882.0,2029-01-26
1169,190,Car Purchase,157867.0,142513.0,2027-07-24
1170,247,Vacation,242702.0,129306.0,2028-04-20
1171,78,House Down Payment,237507.0,64397.0,2027-05-10
1172,229,House Down Payment,78173.0,76670.0,2028-02-29
1173,205,Vacation,565898.0,367352.0,2028-08-18
1174,191,House Down Payment,848652.0,637283.0,2028-08-18
1175,281,Vacation,139630.0,95469.0,2026-09-01
1176,130,Emergency Fund,939575.0,759942.0,2027-09-10
1177,300,Emergency Fund,75846.0,16056.0,2027-04-16
1178,338,Vacation,829080.0,648544.0,2028-01-29
1179,101,House Down Payment,734072.0,716941.0,2026-11-25
1180,131,House Down Payment,90306.0,62347.0,2026-09-28
1181,253,Car Purchase,957903.0,33071.0,2028-09-29
1182,234,House Down Payment,810264.0,432774.0,2028-01-07
1183,451,Emergency Fund,167473.0,140803.0,2029-07-06
1184,27,Vacation,116232.0,53074.0,2026-11-12
1185,10,Emergency Fund,783813.0,433882.0,2028-05-14
1186,270,Emergency Fund,751863.0,684242.0,2028-04-09
1187,199,Vacation,984319.0,544631.0,2026-09-09
1188,80,Emergency Fund,625057.0,109468.0,2029-04-12
1189,494,Vacation,142434.0,78052.0,2027-10-07
1190,456,Vacation,906858.0,595156.0,2028-07-04
1191,465,Emergency Fund,278333.0,123905.0,2028-09-14
1192,465,Vacation,432214.0,148596.0,2028-10-17
1193,350,Car Purchase,85305.0,43568.0,2027-08-02
1194,266,House Down Payment,867393.0,24232.0,2029-02-12
1195,46,Car Purchase,376413.0,129480.0,2027-06-21
1196,341,House Down Payment,239126.0,102686.0,2027-10-30
1197,21,House Down Payment,183360.0,100127.0,2027-03-10
1198,461,House Down Payment,536925.0,16460.0,2027-01-21
1199,153,Vacation,272968.0,264855.0,2029-06-08
1200,368,Car Purchase,987292.0,210488.0,2029-04-21
1201,77,Car Purchase,812083.0,243424.0,2029-05-28
1202,309,Vacation,200959.0,103499.0,2028-06-02
1203,375,Emergency Fund,850352.0,269815.0,2027-05-15
1204,371,House Down Payment,771529.0,175038.0,2026-10-10
1205,394,Car Purchase,165354.0,126008.0,2027-02-15
1206,267,Vacation,932192.0,922567.0,2027-07-25
1207,84,Car Purchase,944988.0,254097.0,2029-02-16
1208,34,Vacation,797542.0,202265.0,2026-09-27
1209,11,Car Purchase,254290.0,128754.0,2027-05-26
1210,329,Emergency Fund,582768.0,113030.0,2026-11-26
1211,433,Car Purchase,928260.0,912400.0,2027-07-22
1212,120,Vacation,806109.0,782835.0,2028-06-01
1213,274,Vacation,821884.0,753617.0,2029-01-29
1214,197,Car Purchase,523044.0,219937.0,2027-01-12
1215,179,House Down Payment,870916.0,723012.0,2026-08-24
1216,75,Emergency Fund,846384.0,287681.0,2028-09-16
1217,292,House Down Payment,741536.0,553549.0,2027-03-14
1218,28,Car Purchase,129018.0,41775.0,2028-12-26
1219,99,Emergency Fund,662256.0,33155.0,2027-10-19
1220,42,Car Purchase,544481.0,329470.0,2029-04-29
1221,225,Vacation,910673.0,147196.0,2028-02-07
1222,197,Vacation,99519.0,22098.0,2026-10-25
1223,21,Emergency Fund,807942.0,720388.0,2029-04-23
1224,284,Emergency Fund,733412.0,340457.0,2028-09-01
1225,259,Vacation,554171.0,273459.0,2028-01-03
1226,52,House Down Payment,655297.0,356405.0,2027-09-28
1227,257,Emergency Fund,92588.0,71585.0,2027-07-12
1228,317,Emergency Fund,802935.0,105176.0,2026-09-19
1229,310,Vacation,557930.0,263597.0,2027-10-27
1230,459,Emergency Fund,269857.0,114325.0,2027-11-06
1231,220,House Down Payment,587563.0,417937.0,2028-07-10
1232,160,Emergency Fund,256792.0,175639.0,2027-10-27
1233,7,Emergency Fund,608301.0,156861.0,2028-10-26
1234,86,Car Purchase,756524.0,362570.0,2027-02-22
1235,245,House Down Payment,265071.0,11109.0,2027-05-20
1236,431,Car Purchase,215396.0,77218.0,2028-07-12
1237,200,Car Purchase,851057.0,600040.0,2027-03-26
1238,382,Emergency Fund,739069.0,51527.0,2029-01-12
1239,493,House Down Payment,942790.0,486707.0,2027-11-23
1240,347,Car Purchase,259519.0,155822.0,2028-01-28
1241,498,Car Purchase,137532.0,72523.0,2028-12-30
1242,211,Vacation,637952.0,323680.0,2028-08-30
1243,228,Vacation,795948.0,172759.0,2028-01-24
1244,358,Vacation,994656.0,485272.0,2027-06-28
1245,82,House Down Payment,659836.0,513495.0,2029-04-29
1246,388,House Down Payment,528286.0,170562.0,2027-11-17
1247,474,House Down Payment,353892.0,142027.0,2029-05-12
1248,104,Car Purchase,61529.0,51978.0,2029-06-19
1249,81,Car Purchase,455297.0,407993.0,2027-10-26
1250,399,Vacation,999308.0,31516.0,2028-11-12
1251,429,Car Purchase,956572.0,622641.0,2028-04-04
1252,475,House Down Payment,500090.0,341503.0,2028-09-02
1253,277,Car Purchase,916472.0,611075.0,2029-06-08
1254,19,Vacation,592603.0,14135.0,2026-08-27
1255,116,Emergency Fund,81178.0,70876.0,2027-11-08
1256,339,House Down Payment,938604.0,937106.0,2028-08-08
1257,188,Vacation,829574.0,712943.0,2027-12-18
1258,55,Vacation,621116.0,120159.0,2027-05-01
1259,349,House Down Payment,771486.0,513992.0,2027-01-19
1260,432,Emergency Fund,165019.0,109973.0,2027-04-13
1261,467,Car Purchase,660172.0,298513.0,2027-11-15
1262,368,Vacation,354423.0,108342.0,2026-12-05
1263,34,House Down Payment,202754.0,80053.0,2028-08-02
1264,420,Emergency Fund,423681.0,337210.0,2028-12-12
1265,19,Emergency Fund,473313.0,219574.0,2029-07-14
1266,444,Vacation,88696.0,53073.0,2026-11-09
1267,296,Vacation,121974.0,29632.0,2028-10-19
1268,303,Emergency Fund,541733.0,37157.0,2028-04-06
1269,70,Car Purchase,418635.0,39453.0,2029-04-15
1270,130,Vacation,841046.0,571202.0,2029-03-15
1271,429,Car Purchase,977016.0,903152.0,2027-03-10
1272,287,Emergency Fund,494409.0,225385.0,2028-05-16
1273,330,House Down Payment,488289.0,115055.0,2029-07-11
1274,159,Emergency Fund,124536.0,49615.0,2027-11-07
1275,349,House Down Payment,495047.0,250777.0,2028-06-12
1276,142,House Down Payment,776908.0,13982.0,2027-06-23
1277,52,Emergency Fund,807221.0,337492.0,2027-04-18
1278,496,House Down Payment,283874.0,138331.0,2026-11-29
1279,130,House Down Payment,56960.0,51823.0,2029-02-12
1280,16,Vacation,206010.0,186933.0,2028-10-12
1281,316,Car Purchase,607369.0,419080.0,2028-05-27
1282,230,Emergency Fund,699999.0,545928.0,2028-09-19
1283,326,Vacation,747709.0,569822.0,2028-03-23
1284,92,Vacation,333815.0,263871.0,2026-08-24
1285,391,Car Purchase,351022.0,294325.0,2027-08-06
1286,228,Emergency Fund,61026.0,13361.0,2028-11-04
1287,135,Vacation,135967.0,39266.0,2029-01-13
1288,351,Car Purchase,893012.0,550935.0,2028-12-05
1289,219,House Down Payment,804949.0,562154.0,2027-10-06
1290,198,Vacation,699744.0,145195.0,2029-03-21
1291,255,Car Purchase,273334.0,114731.0,2027-10-12
1292,99,Emergency Fund,999643.0,430499.0,2027-07-06
1293,477,House Down Payment,710461.0,178239.0,2026-12-01
1294,141,Vacation,510548.0,97958.0,2028-11-24
1295,495,Car Purchase,129900.0,24183.0,2028-01-08
1296,39,Emergency Fund,217864.0,120301.0,2026-08-31
1297,321,Emergency Fund,890497.0,604007.0,2029-03-22
1298,287,Vacation,84291.0,63459.0,2026-10-20
1299,438,Car Purchase,206534.0,151364.0,2027-06-17
1300,69,Emergency Fund,336810.0,330369.0,2026-09-09
1301,256,Car Purchase,135350.0,102113.0,2028-12-06
1302,26,Vacation,652094.0,563435.0,2028-11-14
1303,213,Vacation,125755.0,112425.0,2027-06-26
1304,240,Car Purchase,112069.0,83712.0,2026-12-26
1305,212,Vacation,199030.0,37776.0,2029-05-27
1306,404,Emergency Fund,915581.0,472469.0,2028-01-01
1307,256,House Down Payment,184028.0,19185.0,2028-04-13
1308,77,Car Purchase,673373.0,366627.0,2027-09-04
1309,10,Emergency Fund,252686.0,155806.0,2029-03-22
1310,281,Car Purchase,69329.0,61150.0,2026-09-17
1311,270,Vacation,843708.0,57482.0,2028-07-24
1312,214,Vacation,950778.0,180772.0,2027-07-05
1313,8,Vacation,165684.0,37586.0,2027-07-01
1314,493,Car Purchase,771927.0,693490.0,2028-10-18
1315,427,House Down Payment,728508.0,267731.0,2028-09-30
1316,63,Vacation,55854.0,14375.0,2027-09-29
1317,471,Emergency Fund,995638.0,290411.0,2028-05-03
1318,306,Vacation,393892.0,260840.0,2026-10-01
1319,234,Car Purchase,869237.0,792780.0,2027-01-18
1320,371,Emergency Fund,209366.0,89417.0,2028-07-29
1321,245,Emergency Fund,766994.0,513067.0,2029-04-24
1322,109,Emergency Fund,682860.0,474163.0,2028-09-01
1323,277,Emergency Fund,800415.0,250293.0,2028-03-08
1324,202,Car Purchase,190835.0,142070.0,2027-08-20
1325,345,Car Purchase,888815.0,88306.0,2026-11-07
1326,384,House Down Payment,126986.0,86751.0,2027-01-25
1327,484,Car Purchase,538058.0,226026.0,2029-03-30
1328,160,Emergency Fund,369897.0,89412.0,2028-09-15
1329,109,Emergency Fund,255534.0,41118.0,2026-07-30
1330,55,Emergency Fund,50082.0,17803.0,2027-03-17
1331,367,Vacation,311049.0,58880.0,2029-03-26
1332,121,House Down Payment,955432.0,472287.0,2028-06-21
1333,269,Emergency Fund,636154.0,433879.0,2029-07-08
1334,433,Vacation,851372.0,643106.0,2028-11-10
1335,424,Vacation,710582.0,14536.0,2029-02-14
1336,327,Car Purchase,139806.0,61108.0,2026-10-27
1337,139,House Down Payment,355493.0,233045.0,2026-11-23
1338,20,House Down Payment,269713.0,47500.0,2026-08-31
1339,290,Car Purchase,750002.0,353693.0,2028-07-10
1340,255,Vacation,579085.0,58558.0,2028-02-01
1341,343,Car Purchase,243832.0,173809.0,2029-07-11
1342,27,Vacation,801103.0,347686.0,2029-05-26
1343,371,House Down Payment,845532.0,54946.0,2028-09-06
1344,443,Vacation,922147.0,147746.0,2027-10-03
1345,150,Emergency Fund,218560.0,168154.0,2027-09-26
1346,346,Car Purchase,609859.0,237324.0,2029-02-03
1347,263,Vacation,107536.0,27508.0,2027-11-18
1348,131,Emergency Fund,762684.0,704309.0,2028-12-15
1349,103,Emergency Fund,705627.0,451054.0,2028-01-09
1350,255,Car Purchase,607072.0,186060.0,2026-07-31
1351,182,Vacation,534931.0,326931.0,2028-06-30
1352,381,Car Purchase,455133.0,322201.0,2029-06-27
1353,403,House Down Payment,563653.0,162193.0,2029-06-27
1354,396,Vacation,573457.0,316691.0,2027-10-13
1355,94,House Down Payment,182028.0,63044.0,2026-09-03
1356,221,Car Purchase,190202.0,64457.0,2027-05-17
1357,157,Emergency Fund,684048.0,519228.0,2027-12-02
1358,147,House Down Payment,552066.0,428951.0,2028-10-19
1359,460,Vacation,999133.0,995308.0,2028-10-27
1360,421,Car Purchase,316531.0,308490.0,2028-03-30
1361,425,Car Purchase,85608.0,37711.0,2027-04-11
1362,221,House Down Payment,461259.0,95231.0,2028-06-09
1363,159,Car Purchase,362263.0,168653.0,2028-09-24
1364,38,Vacation,154319.0,149941.0,2026-08-17
1365,403,Emergency Fund,218938.0,210712.0,2029-03-13
1366,79,Emergency Fund,276570.0,268532.0,2028-12-31
1367,494,Vacation,67237.0,30766.0,2027-09-26
1368,485,Car Purchase,210369.0,20758.0,2027-01-27
1369,382,Vacation,757718.0,324264.0,2028-10-12
1370,150,Emergency Fund,286796.0,13414.0,2029-07-11
1371,433,Vacation,125377.0,57558.0,2026-10-30
1372,28,Emergency Fund,591052.0,290712.0,2027-08-29
1373,140,Car Purchase,767898.0,33023.0,2029-05-21
1374,499,House Down Payment,867322.0,291047.0,2028-04-14
1375,240,Vacation,246513.0,30031.0,2026-12-16
1376,230,House Down Payment,286148.0,240169.0,2028-11-28
1377,198,House Down Payment,903669.0,344267.0,2028-09-25
1378,497,Emergency Fund,594467.0,136688.0,2026-08-13
1379,283,Emergency Fund,619105.0,89514.0,2028-05-23
1380,324,Emergency Fund,426484.0,198558.0,2028-01-25
1381,123,Vacation,751958.0,408799.0,2027-05-11
1382,499,Emergency Fund,620038.0,493393.0,2027-04-06
1383,495,Car Purchase,756602.0,327721.0,2027-08-12
1384,466,Emergency Fund,931974.0,381998.0,2027-11-06
1385,208,Car Purchase,250441.0,94740.0,2028-10-07
1386,223,Vacation,790851.0,653759.0,2027-04-07
1387,442,Car Purchase,119560.0,36898.0,2027-12-11
1388,184,Vacation,661805.0,88384.0,2028-10-30
1389,43,House Down Payment,360422.0,335294.0,2028-04-25
1390,214,Emergency Fund,424478.0,396600.0,2028-12-22
1391,220,Car Purchase,668037.0,524637.0,2027-10-13
1392,168,House Down Payment,710706.0,313383.0,2028-08-18
1393,287,Car Purchase,765400.0,433884.0,2029-04-13
1394,315,House Down Payment,249004.0,242826.0,2026-09-16
1395,400,Emergency Fund,885174.0,695440.0,2028-12-27
1396,418,House Down Payment,184667.0,165601.0,2027-02-17
1397,176,Emergency Fund,199848.0,97828.0,2027-07-08
1398,328,Car Purchase,992653.0,452789.0,2028-11-22
1399,431,Vacation,988183.0,112551.0,2026-10-23
1400,366,Emergency Fund,109487.0,10567.0,2029-01-20
1401,416,Car Purchase,53614.0,20022.0,2029-01-14
1402,222,Car Purchase,89605.0,34534.0,2026-09-27
1403,60,House Down Payment,815822.0,221582.0,2029-04-23
1404,265,House Down Payment,421736.0,12376.0,2028-03-23
1405,206,House Down Payment,425111.0,176606.0,2029-07-07
1406,218,Car Purchase,971764.0,639184.0,2028-09-13
1407,288,Vacation,713108.0,649920.0,2027-03-13
1408,215,Car Purchase,653952.0,109930.0,2027-11-17
1409,107,Vacation,580204.0,568518.0,2028-04-29
1410,252,Emergency Fund,259547.0,218398.0,2029-07-12
1411,108,House Down Payment,104272.0,10118.0,2028-08-12
1412,317,Vacation,860494.0,156043.0,2028-04-22
1413,452,Car Purchase,226785.0,148852.0,2027-07-14
1414,220,Emergency Fund,477143.0,271612.0,2028-11-16
1415,137,House Down Payment,629908.0,610615.0,2029-01-12
1416,363,Vacation,470209.0,196954.0,2028-04-13
1417,1,Vacation,72869.0,56861.0,2027-12-09
1418,72,Car Purchase,532473.0,247451.0,2027-02-05
1419,171,Car Purchase,563706.0,315388.0,2028-12-19
1420,328,Emergency Fund,167388.0,111024.0,2026-12-19
1421,169,House Down Payment,483298.0,344434.0,2029-06-26
1422,126,Car Purchase,380348.0,156060.0,2027-04-04
1423,467,Vacation,699318.0,457489.0,2029-04-25
1424,197,Emergency Fund,153373.0,18987.0,2029-04-05
1425,393,Emergency Fund,487396.0,170546.0,2027-10-11
1426,22,Vacation,55824.0,50191.0,2026-09-07
1427,435,Vacation,959282.0,837657.0,2028-02-21
1428,287,Emergency Fund,769304.0,216508.0,2028-09-12
1429,412,Vacation,782970.0,371088.0,2027-07-17
1430,340,Vacation,744170.0,681751.0,2027-01-24
1431,178,Vacation,106010.0,69154.0,2028-02-22
1432,479,Vacation,856755.0,363030.0,2028-06-27
1433,437,Vacation,537817.0,52923.0,2028-06-18
1434,283,Car Purchase,89798.0,88020.0,2028-03-31
1435,347,Emergency Fund,862607.0,591349.0,2026-12-06
1436,279,House Down Payment,782201.0,219562.0,2027-03-03
1437,421,Car Purchase,724838.0,316239.0,2028-01-02
1438,120,Car Purchase,820690.0,67887.0,2028-01-25
1439,151,House Down Payment,991312.0,622659.0,2027-04-26
1440,15,Emergency Fund,143730.0,53091.0,2027-11-07
1441,228,House Down Payment,967689.0,613008.0,2026-08-09
1442,198,Car Purchase,884076.0,106099.0,2027-12-17
1443,140,Emergency Fund,939136.0,298004.0,2028-09-16
1444,61,Emergency Fund,208545.0,76554.0,2027-05-22
1445,66,Car Purchase,780201.0,268510.0,2029-02-22
1446,449,Emergency Fund,727192.0,289796.0,2028-06-08
1447,63,Vacation,72460.0,69882.0,2028-05-31
1448,228,Vacation,766260.0,274295.0,2027-05-31
1449,68,Emergency Fund,772463.0,70791.0,2028-05-24
1450,241,Car Purchase,794023.0,751654.0,2028-05-15
1451,363,Vacation,518880.0,300908.0,2028-10-25
1452,28,Emergency Fund,71580.0,38625.0,2027-01-04
1453,465,Car Purchase,228830.0,228128.0,2029-02-10
1454,27,House Down Payment,301117.0,203638.0,2029-04-29
1455,214,Vacation,175677.0,155792.0,2029-04-21
1456,65,Emergency Fund,974731.0,829929.0,2026-07-26
1457,6,Emergency Fund,489632.0,448266.0,2028-12-19
1458,305,House Down Payment,234950.0,106050.0,2027-11-24
1459,215,Vacation,876933.0,445928.0,2027-11-21
1460,322,House Down Payment,788096.0,589038.0,2027-11-03
1461,286,Car Purchase,549126.0,308940.0,2027-11-11
1462,99,Car Purchase,368049.0,130170.0,2028-01-10
1463,230,Vacation,865051.0,690610.0,2028-01-17
1464,116,Vacation,961677.0,632753.0,2027-01-21
1465,44,Emergency Fund,695521.0,458161.0,2029-06-18
1466,100,Emergency Fund,109751.0,87357.0,2029-07-06
1467,199,Car Purchase,765621.0,629157.0,2026-11-10
1468,32,Vacation,127015.0,118442.0,2026-11-10
1469,342,House Down Payment,634936.0,310891.0,2027-12-08
1470,219,Emergency Fund,931030.0,723199.0,2027-03-01
1471,298,Vacation,117048.0,111291.0,2026-10-09
1472,172,Car Purchase,911856.0,737474.0,2029-05-10
1473,204,Emergency Fund,672303.0,670524.0,2028-11-23
1474,323,House Down Payment,321957.0,126976.0,2026-12-18
1475,113,Emergency Fund,194416.0,165949.0,2026-10-25
1476,6,Vacation,461566.0,457183.0,2029-06-25
1477,77,House Down Payment,336467.0,57794.0,2026-09-08
1478,367,Car Purchase,421480.0,71532.0,2027-07-20
1479,370,Emergency Fund,458735.0,339247.0,2027-04-07
1480,148,House Down Payment,429113.0,75955.0,2028-10-07
1481,22,Emergency Fund,805153.0,204383.0,2026-09-18
1482,220,Vacation,277064.0,10014.0,2027-03-14
1483,305,Car Purchase,947552.0,791436.0,2027-09-09
1484,116,Car Purchase,928497.0,561020.0,2027-09-05
1485,182,Emergency Fund,815866.0,630269.0,2026-08-13
1486,225,Car Purchase,155711.0,144820.0,2027-10-16
1487,63,Emergency Fund,762564.0,460414.0,2027-06-17
1488,101,Emergency Fund,109696.0,58220.0,2027-01-17
1489,274,Vacation,241784.0,116673.0,2028-08-28
1490,61,Car Purchase,805488.0,138883.0,2027-09-02
1491,489,Emergency Fund,193982.0,108738.0,2028-06-14
1492,237,Vacation,611193.0,381518.0,2026-10-26
