budget_id,user_id,category,monthly_limit
2321,487,Education,40486
2322,335,Rent,15506
2323,68,EMI,6872
2324,146,Rent,20058
2325,314,Travel,45457
2326,152,Insurance,9476
2327,499,Healthcare,11448
2328,245,Education,35541
2329,11,EMI,18888
2330,4,Shopping,8689
2331,269,Utilities,6622
2332,325,Travel,31418
2333,480,Insurance,37610
2334,25,Entertainment,5498
2335,455,Shopping,19836
2336,393,Travel,46294
2337,175,Entertainment,31494
2338,186,Education,46321
2339,92,EMI,27545
2340,75,Education,13107
2341,250,Rent,49393
2342,324,Shopping,5413
2343,126,Food,30089
2344,232,Education,35419
2345,296,EMI,7657
2346,144,Insurance,8012
2347,352,Shopping,6939
2348,414,Food,48134
2349,298,Utilities,17199
2350,164,Shopping,14252
2351,16,Education,37693
2352,270,Travel,34051
2353,151,Travel,25290
2354,126,Entertainment,7577
2355,230,Shopping,13153
2356,350,Healthcare,46179
2357,118,Education,29820
2358,434,Utilities,15363
2359,84,Healthcare,16512
2360,26,Shopping,16141
2361,282,Shopping,19969
2362,436,Insurance,6199
2363,175,Rent,5782
2364,374,Shopping,37363
2365,142,Rent,32567
2366,408,Entertainment,12892
2367,467,Utilities,32983
2368,179,Rent,41842
2369,130,Rent,47408
2370,277,Food,13293
2371,266,Rent,44416
2372,125,Entertainment,16076
2373,354,Food,25830
2374,229,Utilities,34867
2375,331,Food,20979
2376,487,Insurance,14155
2377,81,Insurance,20260
2378,494,Travel,17327
2379,378,Entertainment,41255
2380,102,Shopping,13271
2381,356,Travel,23915
2382,105,Food,5376
2383,243,Insurance,45763
2384,52,Entertainment,11212
2385,340,Shopping,22417
2386,319,EMI,7957
2387,102,EMI,37220
2388,363,EMI,45836
2389,412,Travel,38351
2390,497,Entertainment,18952
2391,271,Travel,42233
2392,185,Rent,47092
2393,307,Insurance,43923
2394,345,Utilities,12088
2395,291,Rent,24974
2396,168,Insurance,8438
2397,460,Rent,20822
2398,438,Insurance,25258
2399,5,Healthcare,5762
2400,196,Travel,12968
2401,199,Education,22366
2402,339,Travel,5138
2403,204,Insurance,16698
2404,3,Insurance,8450
2405,86,Education,5412
2406,154,EMI,21425
2407,316,EMI,46170
2408,472,Healthcare,48050
2409,210,Food,27657
2410,379,Entertainment,6698
2411,470,Food,30371
2412,287,Travel,35595
2413,99,Utilities,34511
2414,312,Education,26742
2415,243,Rent,15641
2416,48,Insurance,45763
2417,411,Education,40193
2418,481,Healthcare,6483
2419,430,Entertainment,41445
2420,82,Food,24876
2421,97,Entertainment,39941
2422,283,Healthcare,20782
2423,466,EMI,5481
2424,182,Travel,30636
2425,264,Education,48748
2426,318,Education,47778
2427,486,Entertainment,32656
2428,4,Rent,47346
2429,136,Healthcare,34462
2430,181,EMI,5747
2431,213,EMI,29701
2432,62,EMI,43671
2433,404,Travel,22638
2434,35,EMI,5805
2435,278,Education,13577
2436,38,Healthcare,15381
2437,88,Healthcare,14100
2438,170,Shopping,27354
2439,61,EMI,40420
2440,188,Entertainment,6624
2441,295,Shopping,6102
2442,271,EMI,33481
2443,68,Insurance,25918
2444,376,Travel,16244
2445,270,Travel,33113
2446,43,Shopping,25266
2447,181,Entertainment,38499
2448,353,Food,28576
2449,142,Shopping,27002
2450,118,Food,15969
2451,500,Shopping,41833
2452,186,Education,35312
2453,315,Travel,15236
2454,86,Rent,46638
2455,416,Rent,35541
2456,489,Insurance,31153
2457,171,Rent,49715
2458,214,Education,5989
2459,337,Food,32589
2460,402,Healthcare,15515
2461,474,Insurance,16398
2462,201,Rent,36046
2463,288,Utilities,13302
2464,247,Insurance,20013
2465,292,Rent,21642
2466,89,Utilities,28837
2467,316,Entertainment,11691
2468,440,EMI,10127
2469,67,Food,39359
2470,92,Food,25864
2471,129,Insurance,21161
2472,146,Healthcare,35110
2473,436,Education,9529
2474,158,Rent,20021
2475,425,Insurance,9419
2476,346,Utilities,19813
2477,474,Utilities,33206
2478,2,Rent,45867
2479,115,Shopping,33261
2480,53,EMI,43762
2481,254,Entertainment,6179
2482,81,Shopping,5546
2483,377,Shopping,9813
2484,124,Entertainment,36278
2485,427,Entertainment,39939
2486,312,EMI,33365
2487,289,Food,25813
2488,185,Healthcare,12865
2489,332,Utilities,31967
2490,101,Healthcare,37855
2491,82,Rent,46570
2492,184,EMI,12552
2493,209,Education,43432
2494,17,Insurance,36862
2495,308,Entertainment,24086
2496,481,Utilities,15634
2497,209,Food,15155
2498,40,Shopping,48850
2499,106,Education,34413
2500,411,Rent,35236
