goal_id,user_id,goal_name,target_amount,current_amount,deadline
1169,330,Car Purchase,276387,28583,2028-10-26
1170,474,Car Purchase,566321,370365,2026-09-18
1171,222,Car Purchase,276893,230601,2028-01-23
1172,403,Vacation,158697,55259,2026-12-05
1173,483,Vacation,980951,277363,2028-08-16
1174,317,Emergency Fund,288624,231957,2028-05-12
1175,352,Emergency Fund,464082,208115,2028-01-16
1176,165,Vacation,927733,515096,2028-07-10
1177,348,Emergency Fund,385949,343725,2026-11-21
1178,208,House Down Payment,782653,741942,2029-02-07
1179,174,Car Purchase,874880,655163,2027-05-17
1180,72,Car Purchase,85280,27049,2026-11-18
1181,455,Vacation,852587,610595,2028-04-08
1182,53,Emergency Fund,993848,888426,2028-08-29
1183,362,Vacation,743687,731459,2028-10-03
1184,19,House Down Payment,229614,212383,2028-05-25
1185,327,Car Purchase,659679,319032,2029-03-08
1186,459,House Down Payment,563931,159565,2028-05-29
1187,56,Emergency Fund,839625,171809,2028-02-11
1188,85,Vacation,574604,91939,2029-04-28
1189,285,House Down Payment,436080,25664,2029-06-13
1190,213,Vacation,636130,11156,2029-01-30
1191,297,Emergency Fund,80253,73661,2029-07-13
1192,141,Car Purchase,751214,402558,2029-04-20
1193,387,Emergency Fund,147689,98746,2028-08-06
1194,1,Car Purchase,435314,142540,2029-01-06
1195,93,Vacation,126047,50512,2028-07-30
1196,204,Emergency Fund,559098,213168,2027-05-02
1197,21,Vacation,920141,772747,2028-04-14
1198,303,House Down Payment,938597,131751,2026-11-03
1199,321,Emergency Fund,137523,80499,2027-07-26
1200,57,Vacation,376983,183334,2028-06-10
1201,470,Emergency Fund,545095,207365,2027-05-31
1202,465,House Down Payment,780502,115186,2028-03-29
1203,405,Car Purchase,771726,163679,2027-02-26
1204,99,Emergency Fund,864632,172375,2029-02-10
1205,414,House Down Payment,832922,753342,2028-03-03
1206,369,Emergency Fund,930616,33914,2026-09-08
1207,432,Vacation,945986,243817,2027-12-29
1208,299,Emergency Fund,371937,351685,2028-12-24
1209,372,House Down Payment,271202,96760,2028-03-29
1210,476,Car Purchase,455776,42116,2028-07-01
1211,19,Emergency Fund,400492,306557,2028-12-04
1212,429,Emergency Fund,639996,277986,2028-09-21
1213,21,House Down Payment,399052,143016,2026-09-05
1214,333,Car Purchase,563563,529131,2029-05-15
1215,245,House Down Payment,360739,103800,2029-06-24
1216,66,House Down Payment,587141,578317,2026-07-19
1217,133,Vacation,670309,521259,2027-07-23
1218,214,House Down Payment,506099,283713,2028-01-22
1219,487,Car Purchase,463460,211010,2028-12-15
1220,398,Vacation,765242,765011,2027-12-20
1221,166,Emergency Fund,249776,161307,2027-05-01
1222,182,Emergency Fund,665571,635416,2027-04-19
1223,282,Vacation,575871,413866,2027-06-27
1224,490,Car Purchase,722701,378646,2028-07-16
1225,432,Vacation,722337,685465,2029-06-29
1226,390,Emergency Fund,515852,342862,2028-08-19
1227,184,Emergency Fund,225120,41919,2026-11-02
1228,28,Vacation,955439,701648,2026-10-01
1229,188,Vacation,738549,83539,2029-04-09
1230,50,Emergency Fund,465426,352516,2028-04-03
1231,94,Car Purchase,732124,282828,2029-02-06
1232,216,Emergency Fund,578096,41698,2027-04-24
1233,249,Vacation,931218,842939,2027-09-08
1234,393,House Down Payment,757106,200603,2027-01-09
1235,161,Vacation,699597,133908,2029-04-02
1236,46,Emergency Fund,178449,82905,2028-12-08
1237,196,Vacation,647694,442624,2028-10-05
1238,347,Emergency Fund,684950,118237,2027-05-16
1239,470,Vacation,642577,514358,2029-01-31
1240,131,Emergency Fund,830324,491683,2026-11-24
1241,200,House Down Payment,728883,700684,2027-05-19
1242,295,House Down Payment,652934,547396,2026-09-10
1243,142,House Down Payment,982276,316991,2027-04-06
1244,104,Emergency Fund,523760,206590,2026-09-13
1245,136,Car Purchase,856874,378609,2028-10-01
1246,104,Vacation,872549,798131,2028-04-16
1247,78,Car Purchase,553063,466095,2028-03-29
1248,363,House Down Payment,920520,468859,2028-03-02
1249,407,House Down Payment,88661,62465,2028-08-14
1250,3,Vacation,296504,111336,2029-01-21
1251,373,House Down Payment,304430,103213,2026-11-14
1252,185,Emergency Fund,162212,116284,2027-02-23
1253,410,House Down Payment,154630,59351,2027-09-05
1254,210,Emergency Fund,811528,61209,2027-04-22
1255,306,Vacation,93379,39853,2027-01-30
1256,266,Car Purchase,989496,561695,2027-05-29
1257,28,Emergency Fund,68609,11901,2029-06-16
1258,313,Emergency Fund,785968,246514,2027-01-14
1259,117,Vacation,632672,378495,2028-09-02
1260,287,Vacation,568810,353854,2028-01-27
1261,349,House Down Payment,986628,422902,2029-04-07
1262,247,Car Purchase,303515,110188,2027-11-29
1263,202,Car Purchase,122324,115811,2026-10-19
1264,16,Vacation,541005,313925,2027-01-19
1265,291,Vacation,495634,350474,2028-05-31
1266,96,Car Purchase,444674,113325,2028-09-04
1267,236,House Down Payment,836731,65966,2026-11-09
1268,13,House Down Payment,951175,81144,2026-08-03
1269,302,Car Purchase,655925,406921,2027-09-25
1270,302,Emergency Fund,769826,288772,2027-02-03
1271,317,House Down Payment,964541,712836,2029-02-21
1272,336,Vacation,580779,138391,2027-03-20
1273,285,Emergency Fund,265847,104814,2027-02-12
1274,48,Car Purchase,493655,397364,2029-05-27
1275,358,House Down Payment,528985,474936,2027-11-09
1276,65,Emergency Fund,113076,80411,2026-12-30
1277,260,Vacation,270493,157061,2029-03-29
1278,114,Vacation,197144,74134,2027-09-16
1279,309,House Down Payment,818244,320791,2028-04-13
1280,11,Emergency Fund,887074,268036,2026-09-24
1281,440,Vacation,495907,365093,2027-02-02
1282,66,House Down Payment,642076,550032,2027-03-18
1283,110,Vacation,325296,108497,2026-12-18
1284,303,Emergency Fund,961664,960999,2027-06-09
1285,256,Emergency Fund,605485,261901,2029-06-13
1286,115,Emergency Fund,355441,107208,2028-04-28
1287,78,Emergency Fund,361913,255523,2027-02-25
1288,165,Emergency Fund,996619,648268,2026-12-15
1289,287,Emergency Fund,734686,41210,2029-03-06
1290,398,Emergency Fund,93712,24739,2029-03-22
1291,12,Emergency Fund,659909,324303,2027-09-07
1292,208,Emergency Fund,580351,88149,2028-03-07
1293,193,Emergency Fund,291967,115979,2029-02-25
1294,301,Car Purchase,740409,332730,2026-07-28
1295,332,House Down Payment,793326,305451,2028-05-10
1296,268,House Down Payment,540691,408238,2026-08-15
1297,261,Emergency Fund,509714,83843,2028-04-08
1298,250,Vacation,849076,540332,2027-08-09
1299,404,Emergency Fund,202310,11092,2028-12-04
1300,425,House Down Payment,791397,87956,2027-10-12
1301,260,House Down Payment,969617,156269,2027-11-22
1302,16,Car Purchase,749184,375425,2027-11-01
1303,109,Vacation,650413,16168,2028-06-07
1304,375,Vacation,860841,808672,2027-04-07
1305,464,Vacation,356227,262633,2027-05-22
1306,238,House Down Payment,659910,31289,2029-04-08
1307,341,Emergency Fund,873022,224965,2028-09-23
1308,47,Vacation,900802,514034,2028-09-13
1309,415,Emergency Fund,770617,345790,2026-08-29
1310,258,Vacation,906330,765417,2028-09-19
1311,154,House Down Payment,541113,197057,2027-10-16
1312,12,Car Purchase,524565,311167,2027-04-15
1313,272,Vacation,311624,27592,2028-01-12
1314,476,Vacation,395488,146132,2028-05-24
1315,287,House Down Payment,677415,613874,2029-01-01
1316,284,Emergency Fund,775287,673160,2026-08-30
1317,391,Car Purchase,174363,121735,2027-01-08
1318,168,Car Purchase,424786,19948,2027-08-07
1319,110,Vacation,830429,383670,2028-05-01
1320,38,Vacation,554770,445848,2026-08-29
1321,433,Car Purchase,69615,32458,2029-06-18
1322,271,Car Purchase,746810,665798,2028-04-03
1323,59,Vacation,666680,70396,2027-11-21
1324,290,Car Purchase,993745,600467,2029-02-01
1325,98,House Down Payment,697485,19386,2029-04-06
1326,198,Car Purchase,604285,343408,2026-10-25
1327,483,Car Purchase,899528,394025,2029-02-07
1328,381,Car Purchase,218894,143773,2028-12-10
1329,148,Vacation,759710,341603,2029-02-21
1330,37,Car Purchase,647468,239029,2027-11-17
1331,77,Vacation,710205,199527,2027-07-26
1332,8,Car Purchase,396914,145495,2028-03-22
1333,120,House Down Payment,821115,130185,2029-04-10
1334,439,Emergency Fund,369084,149975,2028-10-29
1335,269,House Down Payment,632702,446384,2028-08-19
1336,13,Car Purchase,811854,802156,2026-08-15
1337,388,Car Purchase,822095,175434,2027-04-17
1338,353,Emergency Fund,201405,97876,2029-02-16
1339,10,Emergency Fund,271931,238344,2027-10-18
1340,278,Vacation,889218,649326,2026-10-30
1341,302,Vacation,349097,275530,2029-01-18
1342,208,Car Purchase,196650,90254,2027-07-10
1343,259,Vacation,276455,36888,2028-11-03
1344,78,Car Purchase,574986,326036,2029-01-06
1345,350,House Down Payment,801643,696244,2026-11-09
1346,257,Car Purchase,225381,195957,2029-03-16
1347,270,Car Purchase,233294,154660,2026-10-30
1348,437,Emergency Fund,468785,47677,2028-05-28
1349,413,Emergency Fund,788610,758921,2028-05-28
1350,440,Car Purchase,823250,518155,2028-06-12
1351,153,House Down Payment,838384,610760,2029-03-25
1352,148,House Down Payment,220516,39466,2027-05-02
1353,409,Car Purchase,327854,53091,2029-05-20
1354,299,Vacation,973198,15721,2026-08-17
1355,120,Car Purchase,812963,711382,2028-11-02
1356,119,Car Purchase,731701,305303,2029-03-06
1357,118,Vacation,988324,850240,2028-12-14
1358,463,House Down Payment,703389,587270,2026-11-04
1359,237,Car Purchase,432712,262580,2027-10-01
1360,388,House Down Payment,346431,42566,2028-12-21
1361,401,House Down Payment,275345,48572,2026-10-19
1362,23,Vacation,257102,112553,2026-08-10
1363,122,House Down Payment,351881,95504,2028-08-24
1364,168,Emergency Fund,121643,112086,2027-02-11
1365,183,Car Purchase,360928,57592,2027-03-28
1366,161,Car Purchase,427668,405875,2027-10-26
1367,383,Car Purchase,83558,54215,2027-10-06
1368,430,Car Purchase,690882,77232,2026-10-17
1369,333,Emergency Fund,717401,554675,2029-02-01
1370,273,Emergency Fund,226616,215356,2029-01-31
1371,139,House Down Payment,346457,311039,2029-06-29
1372,469,Car Purchase,475984,253974,2028-11-22
1373,99,Vacation,865631,91494,2027-05-28
1374,365,Car Purchase,361361,341476,2029-06-11
1375,176,House Down Payment,957067,165138,2029-03-25
1376,4,Car Purchase,863294,557446,2028-08-21
1377,361,Emergency Fund,732941,361559,2027-11-04
1378,140,House Down Payment,938829,71248,2028-09-26
1379,292,Emergency Fund,850132,686451,2029-03-17
1380,104,Vacation,739783,236266,2028-08-04
1381,395,Car Purchase,886658,85068,2026-10-18
1382,228,Emergency Fund,308757,184369,2029-02-01
1383,29,Emergency Fund,905317,339461,2026-12-27
1384,266,House Down Payment,800625,82790,2027-07-25
1385,382,House Down Payment,917223,192792,2028-11-21
1386,281,Car Purchase,782932,493436,2027-01-02
1387,241,Emergency Fund,369442,157272,2026-10-25
1388,450,Emergency Fund,257010,159287,2027-10-12
1389,489,Vacation,969493,607364,2029-03-07
1390,491,Vacation,990867,756175,2026-08-04
1391,499,House Down Payment,182027,23025,2027-06-07
1392,296,House Down Payment,735219,172857,2027-11-19
1393,475,House Down Payment,967061,332774,2027-09-07
1394,397,House Down Payment,153797,143617,2028-08-05
1395,97,Vacation,179146,73517,2029-04-23
1396,101,Emergency Fund,439120,317805,2027-07-15
1397,131,House Down Payment,347129,250332,2028-07-17
1398,351,Vacation,271040,104148,2029-03-24
1399,309,Car Purchase,794062,35344,2029-05-17
1400,338,Vacation,892538,876589,2026-12-25
1401,270,Emergency Fund,692276,96666,2029-04-13
1402,3,Emergency Fund,954312,227421,2029-05-21
1403,85,House Down Payment,827369,154923,2027-12-10
1404,366,Vacation,95181,37038,2026-11-09
1405,374,House Down Payment,522773,208345,2029-01-16
1406,187,Car Purchase,294826,13288,2028-07-03
1407,171,House Down Payment,809138,301768,2027-04-30
1408,39,Emergency Fund,200570,151912,2027-04-20
1409,386,House Down Payment,343312,195165,2028-08-19
1410,148,Vacation,125835,78613,2027-06-21
1411,299,House Down Payment,971537,310780,2026-08-29
1412,288,Vacation,619818,374403,2027-09-07
1413,450,Car Purchase,265939,94204,2027-06-08
1414,451,Car Purchase,349952,300279,2026-09-04
1415,352,Emergency Fund,384896,266421,2028-03-23
1416,69,Emergency Fund,985037,532396,2028-05-16
1417,409,Car Purchase,634446,361437,2028-03-23
1418,165,Emergency Fund,448005,159864,2028-07-14
1419,48,Car Purchase,63776,59458,2028-08-24
1420,494,Vacation,802939,655231,2028-10-31
1421,427,Vacation,89092,33705,2029-06-22
1422,170,Car Purchase,621254,539476,2029-06-03
1423,162,Vacation,747727,172675,2026-08-10
1424,114,Emergency Fund,709082,409347,2027-10-08
1425,426,Emergency Fund,692777,208230,2028-09-21
1426,336,Emergency Fund,853978,241907,2027-06-18
1427,456,Emergency Fund,545508,180817,2029-01-16
1428,41,House Down Payment,933545,339194,2026-09-18
1429,99,Car Purchase,459580,266636,2027-07-09
1430,180,Emergency Fund,775169,658086,2028-04-26
1431,83,House Down Payment,84895,43306,2028-01-30
1432,235,Vacation,313879,171669,2028-12-16
1433,344,Emergency Fund,464891,180633,2027-08-03
1434,113,Vacation,598278,517078,2028-03-01
1435,228,Emergency Fund,171308,35892,2028-10-01
1436,98,Emergency Fund,785180,364780,2029-02-14
1437,436,Car Purchase,562815,101169,2027-05-11
1438,214,House Down Payment,94970,62825,2028-03-10
1439,347,House Down Payment,205067,113605,2028-06-20
1440,175,Car Purchase,595497,68702,2027-09-15
1441,109,Emergency Fund,418569,128864,2028-02-24
1442,43,House Down Payment,912916,588579,2027-12-19
1443,109,House Down Payment,609922,21733,2029-03-08
1444,417,Emergency Fund,286843,122931,2029-01-02
1445,20,Emergency Fund,416360,150763,2027-02-19
1446,62,Vacation,104394,36408,2027-05-22
1447,135,House Down Payment,196166,169478,2026-12-18
1448,9,Vacation,453976,371298,2028-04-11
1449,262,Car Purchase,400029,140256,2028-12-13
1450,340,Vacation,275657,153601,2029-03-06
1451,163,Emergency Fund,230587,24173,2029-02-01
1452,402,Car Purchase,950557,810395,2028-04-18
1453,355,Vacation,561717,22410,2028-01-01
1454,402,Emergency Fund,493193,29466,2027-01-12
1455,439,House Down Payment,224515,101700,2029-05-06
1456,474,Vacation,314673,312529,2028-06-13
1457,105,Car Purchase,480808,188521,2027-05-15
1458,402,Emergency Fund,225948,164105,2028-11-03
1459,241,House Down Payment,882621,448833,2028-07-31
1460,415,Vacation,538197,383157,2029-04-15
1461,284,Emergency Fund,217931,208606,2028-10-07
1462,123,House Down Payment,444346,213884,2028-12-07
1463,132,Vacation,396455,234402,2027-11-11
1464,40,Car Purchase,558621,371136,2027-08-02
1465,355,Emergency Fund,750573,717296,2028-07-20
1466,210,Emergency Fund,789451,473618,2027-11-04
1467,425,House Down Payment,712135,167039,2026-10-07
1468,435,Vacation,91524,85358,2028-08-10
1469,334,House Down Payment,296872,44727,2029-06-27
1470,328,House Down Payment,295664,250736,2029-04-09
1471,416,House Down Payment,92302,42506,2028-10-26
1472,268,Vacation,368082,168753,2026-09-12
1473,461,House Down Payment,587714,541224,2028-06-30
1474,383,House Down Payment,940790,493552,2029-03-07
1475,212,Car Purchase,630814,254297,2029-05-19
1476,247,House Down Payment,423117,362490,2028-04-19
1477,477,Emergency Fund,797281,736426,2027-06-25
1478,109,House Down Payment,351264,335115,2028-07-18
1479,461,Car Purchase,950500,255497,2029-02-05
1480,59,Vacation,713095,671711,2027-08-19
1481,174,Emergency Fund,280843,235878,2026-08-01
1482,282,Car Purchase,791547,27882,2028-01-16
1483,173,Emergency Fund,486464,210114,2028-07-25
1484,459,Emergency Fund,140218,20418,2027-03-13
1485,200,Vacation,252896,51720,2027-03-26
1486,103,Car Purchase,571773,480858,2028-10-04
1487,114,House Down Payment,637196,88158,2028-06-13
1488,326,Emergency Fund,562227,413749,2026-07-31
1489,235,Car Purchase,402450,50733,2026-08-10
1490,152,Car Purchase,412801,315258,2028-08-15
1491,161,Vacation,401196,208556,2026-12-06
1492,241,Emergency Fund,209069,171210,2027-11-09
1493,394,Emergency Fund,777916,53672,2026-12-07
1494,477,Car Purchase,966141,679444,2027-05-14
1495,20,Car Purchase,295927,207197,2028-02-01
1496,51,Vacation,234264,142698,2027-09-14
1497,365,Car Purchase,92198,80822,2029-03-29
1498,120,Emergency Fund,980279,697275,2027-03-08
1499,287,Emergency Fund,649317,325365,2028-09-09
1500,47,Car Purchase,511064,23079,2029-06-22
