investment_id,user_id,investment_type,amount,purchase_date,current_value
1070,48,Cryptocurrency,22064,2026-03-21,21829.22
1071,401,Fixed Deposits,125426,2025-07-18,191737.71
1072,469,Cryptocurrency,264164,2025-09-01,338107.82
1073,239,Stocks,401175,2024-11-11,529253.38
1074,198,Gold,474382,2025-04-21,381720.71
1075,359,Stocks,132819,2024-09-15,176383.01
1076,341,Mutual Funds,78846,2024-09-17,110505.72
1077,244,Stocks,62510,2024-10-12,62900.47
1078,428,Mutual Funds,411385,2025-06-11,420815.04
1079,485,Gold,472153,2025-10-11,465405.4
1080,3,Stocks,308569,2024-10-05,317777.9
1081,496,Gold,220344,2025-03-29,334082.83
1082,387,Stocks,211403,2025-09-15,252079.63
1083,406,Stocks,248633,2025-05-23,243248.05
1084,474,Mutual Funds,392419,2025-10-17,612244.38
1085,393,Gold,153517,2026-03-26,183477.7
1086,19,Cryptocurrency,414284,2024-09-23,465463.88
1087,478,Mutual Funds,389387,2026-01-21,427198.68
1088,407,Cryptocurrency,481593,2024-11-29,475234.08
1089,485,Mutual Funds,308405,2025-07-31,362883.78
1090,490,Mutual Funds,66237,2025-09-01,69556.96
1091,354,Cryptocurrency,141966,2025-03-21,154719.34
1092,286,Gold,311592,2025-10-30,428568.96
1093,58,Stocks,174312,2026-05-11,216526.99
1094,166,Gold,445406,2025-09-25,511040.57
1095,79,Fixed Deposits,20634,2024-12-14,32512.24
1096,114,Gold,382830,2024-12-08,612148.47
1097,404,Cryptocurrency,366078,2026-04-09,329421.59
1098,353,Gold,226434,2026-01-07,227548.63
1099,72,Gold,195492,2024-07-21,167625.58
1100,442,Gold,485215,2026-04-04,730915.68
1101,206,Mutual Funds,455821,2026-01-08,561464.21
1102,52,Gold,323985,2026-04-02,387870.13
1103,221,Mutual Funds,118145,2024-10-20,116463.71
1104,240,Mutual Funds,324728,2026-05-04,447577.56
1105,1,Stocks,85300,2025-06-01,86783.86
1106,202,Mutual Funds,234686,2024-10-13,312370.61
1107,353,Cryptocurrency,19538,2024-08-04,22883.63
1108,165,Fixed Deposits,211522,2024-07-28,187097.2
1109,455,Stocks,401253,2024-12-18,487807.17
1110,119,Cryptocurrency,324841,2024-09-28,372023.34
1111,16,Stocks,272821,2025-05-27,271561.18
1112,145,Cryptocurrency,422813,2025-06-13,534757.18
1113,360,Fixed Deposits,262635,2024-10-30,365267.28
1114,23,Fixed Deposits,240541,2024-08-27,308341.42
1115,167,Cryptocurrency,269772,2026-03-12,272157.53
1116,314,Stocks,280885,2025-01-01,435349.02
1117,422,Stocks,412653,2025-01-25,594699.41
1118,497,Fixed Deposits,321626,2025-01-18,428398.53
1119,63,Stocks,189679,2025-08-22,203945.57
1120,468,Mutual Funds,136089,2025-04-15,129509.05
1121,145,Stocks,459354,2025-11-26,429779.13
1122,251,Mutual Funds,134626,2025-07-19,202449.89
1123,459,Stocks,102303,2025-04-19,124863.63
1124,455,Fixed Deposits,432015,2026-01-02,446278.04
1125,348,Fixed Deposits,323945,2024-10-04,458977.49
1126,409,Fixed Deposits,363586,2024-08-18,470105.97
1127,332,Cryptocurrency,43734,2025-08-19,53660.61
1128,39,Mutual Funds,353920,2025-04-27,421956.72
1129,243,Stocks,49730,2024-12-31,58961.68
1130,86,Fixed Deposits,127160,2024-10-09,198156.37
1131,108,Gold,134803,2024-07-30,124653.96
1132,82,Mutual Funds,161069,2024-10-13,225246.38
1133,307,Gold,159314,2026-07-03,252716.72
1134,284,Cryptocurrency,386526,2025-10-22,505071.99
1135,277,Gold,244193,2025-09-14,226105.84
1136,267,Fixed Deposits,358197,2025-05-13,348474.9
1137,376,Stocks,36047,2026-05-17,32741.21
1138,475,Cryptocurrency,324830,2026-05-06,404590.03
1139,395,Cryptocurrency,475402,2025-06-14,402967.41
1140,260,Fixed Deposits,343153,2024-12-22,416382.05
1141,5,Mutual Funds,434122,2026-04-08,610278.88
1142,456,Mutual Funds,383232,2026-04-19,307741.64
1143,150,Stocks,436985,2026-07-16,690456.09
1144,370,Stocks,484105,2026-06-09,769312.66
1145,87,Gold,188970,2025-07-14,221641.88
1146,280,Gold,499900,2025-05-26,723474.18
1147,116,Stocks,62287,2026-01-11,55680.01
1148,195,Mutual Funds,390641,2025-02-01,573492.07
1149,81,Fixed Deposits,108450,2026-02-16,135263.01
1150,277,Stocks,144904,2024-07-21,226705.13
1151,74,Cryptocurrency,44144,2025-07-03,42318.54
1152,456,Fixed Deposits,26344,2025-10-03,26634.79
1153,277,Cryptocurrency,67121,2026-04-25,90587.75
1154,218,Mutual Funds,245144,2025-12-29,198942.4
1155,17,Mutual Funds,191107,2025-08-24,256067.41
1156,350,Mutual Funds,383800,2025-03-07,462794.94
1157,111,Mutual Funds,39266,2025-01-31,41997.39
1158,84,Fixed Deposits,159718,2025-07-13,254728.13
1159,314,Mutual Funds,128378,2026-05-06,133002.16
1160,414,Stocks,484352,2025-01-22,411504.14
1161,492,Stocks,475833,2026-05-25,733311.51
1162,106,Cryptocurrency,457818,2025-05-20,373081.79
1163,193,Cryptocurrency,32981,2026-07-05,42925.78
1164,394,Mutual Funds,433999,2026-05-28,656432.44
1165,303,Fixed Deposits,77864,2025-08-08,111653.19
1166,378,Cryptocurrency,35961,2025-06-26,48709.18
1167,412,Cryptocurrency,385999,2026-02-01,374882.99
1168,238,Fixed Deposits,310289,2025-06-24,401616.79
1169,174,Mutual Funds,57346,2026-03-22,52189.91
1170,486,Fixed Deposits,492409,2024-09-18,558361.86
1171,476,Cryptocurrency,196859,2024-09-30,170437.75
1172,454,Stocks,244267,2025-09-15,282220.23
1173,498,Mutual Funds,412081,2025-01-26,487918.74
1174,116,Gold,374727,2025-11-03,536489.19
1175,61,Fixed Deposits,478240,2024-09-19,741294.27
1176,167,Gold,315991,2025-07-14,334036.31
1177,384,Fixed Deposits,291053,2024-10-03,277859.46
1178,467,Fixed Deposits,404378,2026-04-02,514695.42
1179,271,Mutual Funds,136947,2025-05-14,195546.04
1180,253,Fixed Deposits,291062,2024-07-22,284086.68
1181,428,Gold,281880,2025-04-26,348764.64
1182,230,Stocks,46430,2026-05-04,52641.71
1183,288,Cryptocurrency,420185,2026-07-17,539969.78
1184,103,Cryptocurrency,458890,2025-05-21,690927.49
1185,341,Mutual Funds,208752,2025-07-24,288527.81
1186,427,Fixed Deposits,82777,2025-11-24,68864.62
1187,481,Stocks,292358,2026-01-11,302314.47
1188,86,Stocks,102265,2025-08-08,154586.86
1189,363,Mutual Funds,486624,2025-06-17,695665.99
1190,174,Gold,33672,2025-03-18,48171.69
1191,297,Stocks,58537,2025-06-22,54192.35
1192,498,Fixed Deposits,307523,2024-11-10,376808.22
1193,492,Mutual Funds,267115,2026-05-26,398083.63
1194,449,Gold,474866,2024-11-16,572892.75
1195,262,Cryptocurrency,178572,2024-12-11,258814.62
1196,94,Stocks,134702,2025-01-05,172918.11
1197,323,Mutual Funds,404035,2024-12-22,395623.11
1198,233,Cryptocurrency,32578,2025-03-14,30887.87
1199,472,Mutual Funds,457868,2025-02-19,667114.3
1200,127,Stocks,352767,2025-06-24,429047.52
1201,367,Fixed Deposits,309224,2026-04-19,299195.82
1202,148,Cryptocurrency,83209,2025-07-25,80434.52
1203,68,Mutual Funds,88191,2025-09-05,87666.81
1204,387,Cryptocurrency,472336,2026-04-09,657746.35
1205,353,Fixed Deposits,496677,2026-01-14,574679.85
1206,385,Fixed Deposits,287452,2025-12-29,390076.18
1207,38,Mutual Funds,226977,2024-09-18,320974.14
1208,181,Gold,61243,2025-10-27,51320.13
1209,307,Fixed Deposits,223611,2025-10-06,206399.83
1210,257,Mutual Funds,289111,2026-03-17,407014.12
1211,315,Fixed Deposits,413278,2024-10-15,380870.48
1212,352,Fixed Deposits,290613,2025-09-25,304248.39
1213,231,Gold,318877,2024-11-27,489661.12
1214,422,Stocks,203163,2025-09-06,209770.61
1215,432,Cryptocurrency,411556,2025-06-25,387874.21
1216,289,Gold,146124,2024-12-09,207295.57
1217,357,Fixed Deposits,396922,2025-04-16,395918.72
1218,224,Mutual Funds,270170,2024-09-27,287802.02
1219,232,Stocks,355785,2024-10-25,296452.13
1220,196,Stocks,286802,2025-11-19,264093.76
1221,269,Stocks,297324,2025-09-30,416805.13
1222,316,Fixed Deposits,154107,2025-05-12,234914.03
1223,213,Stocks,426916,2025-04-04,350546.56
1224,227,Gold,287617,2025-01-07,351750.29
1225,280,Fixed Deposits,14316,2026-03-14,14133.59
1226,141,Gold,312278,2026-02-05,460550.33
1227,190,Stocks,467389,2025-02-18,703944.22
1228,48,Mutual Funds,10646,2024-11-14,13025.78
1229,67,Cryptocurrency,153634,2025-04-15,144951.47
1230,431,Fixed Deposits,474282,2025-06-27,705148.32
1231,475,Mutual Funds,129196,2025-05-26,136620.53
1232,465,Cryptocurrency,202721,2024-12-25,258505.96
1233,216,Mutual Funds,208428,2024-08-01,179008.81
1234,420,Mutual Funds,245034,2025-08-17,259635.25
1235,348,Mutual Funds,282373,2025-10-23,384447.85
1236,105,Gold,368913,2024-10-19,502602.01
1237,112,Cryptocurrency,373162,2025-11-17,445970.13
1238,65,Gold,24969,2024-11-16,29915.89
1239,483,Stocks,415444,2025-09-30,561145.84
1240,496,Stocks,355964,2024-07-22,477916.08
1241,489,Fixed Deposits,384781,2025-11-13,586499.55
1242,276,Cryptocurrency,247141,2026-02-22,291378.35
1243,493,Cryptocurrency,318089,2026-01-18,420913.66
1244,35,Fixed Deposits,230837,2024-11-12,258694.65
1245,120,Stocks,389175,2024-08-27,562286.52
1246,209,Stocks,485015,2025-07-29,760674.34
1247,215,Gold,42210,2026-02-14,51161.24
1248,73,Fixed Deposits,298832,2025-05-26,425898.77
1249,195,Fixed Deposits,143881,2026-02-18,139442.62
1250,492,Gold,438284,2024-10-23,421964.07
1251,478,Cryptocurrency,393527,2025-03-16,624864.81
1252,289,Stocks,488564,2025-02-08,687692.16
1253,54,Stocks,296469,2025-03-29,346479.96
1254,180,Mutual Funds,82364,2026-06-18,130473.46
1255,70,Stocks,118664,2025-08-23,110003.19
1256,279,Stocks,366489,2026-03-01,296964.4
1257,25,Cryptocurrency,259127,2025-11-06,249017.64
1258,202,Gold,136371,2024-10-08,133434.75
1259,165,Cryptocurrency,426006,2026-07-13,396293.26
1260,359,Gold,183962,2024-09-18,231840.21
1261,94,Fixed Deposits,32948,2026-05-06,40439.77
1262,61,Cryptocurrency,261112,2025-07-14,371486.2
1263,15,Gold,487816,2026-01-27,617610.24
1264,72,Mutual Funds,345213,2025-07-07,397093.92
1265,27,Fixed Deposits,163332,2026-05-08,181687.57
1266,75,Stocks,179190,2025-08-08,243966.76
1267,298,Cryptocurrency,340746,2026-04-13,360555.25
1268,484,Stocks,352733,2024-10-05,509848.11
1269,437,Fixed Deposits,63109,2024-11-08,53592.95
1270,359,Fixed Deposits,19769,2025-01-20,29982.19
1271,65,Stocks,189143,2025-10-05,265043.66
1272,70,Mutual Funds,450483,2025-02-22,707162.61
1273,376,Mutual Funds,332007,2025-07-01,499923.78
1274,88,Gold,259874,2026-07-02,266517.48
1275,49,Mutual Funds,101207,2025-03-26,81598.99
1276,363,Stocks,433873,2025-07-02,500202.0
1277,493,Stocks,186951,2024-11-10,264097.11
1278,499,Mutual Funds,173091,2025-01-24,274522.56
1279,46,Mutual Funds,216335,2025-10-18,277401.35
1280,362,Fixed Deposits,173710,2025-10-26,247148.16
1281,260,Stocks,313803,2026-06-05,482287.56
1282,310,Cryptocurrency,246642,2025-01-08,347365.31
1283,12,Stocks,290483,2026-06-24,330665.78
1284,350,Gold,370579,2025-11-07,435943.75
1285,7,Stocks,80004,2025-12-03,110861.86
1286,183,Gold,177889,2025-12-31,184827.29
1287,18,Gold,168249,2025-07-11,260764.26
1288,340,Fixed Deposits,407969,2024-12-18,446172.77
1289,147,Mutual Funds,91811,2024-09-18,85446.62
1290,410,Stocks,299272,2026-03-16,455259.83
1291,157,Mutual Funds,277219,2025-02-12,384619.3
1292,268,Mutual Funds,237387,2026-06-11,232547.15
1293,273,Fixed Deposits,244319,2025-09-19,333508.98
1294,461,Fixed Deposits,359698,2025-04-08,366575.12
1295,481,Cryptocurrency,173733,2025-01-02,173324.85
1296,330,Gold,88330,2025-03-26,85184.01
1297,497,Gold,326695,2025-01-12,275701.29
1298,49,Gold,195109,2026-01-03,284129.55
1299,70,Gold,369891,2025-06-22,533143.59
1300,322,Stocks,264329,2025-04-12,369952.1
1301,230,Mutual Funds,205368,2026-05-31,167422.99
1302,272,Gold,145718,2024-07-23,150109.0
1303,342,Stocks,333570,2024-08-10,474111.28
1304,67,Gold,366280,2025-06-11,409352.77
1305,62,Stocks,300933,2026-05-07,294791.8
1306,183,Gold,361620,2025-03-18,536163.35
1307,348,Cryptocurrency,76152,2024-09-23,89451.56
1308,386,Stocks,99521,2026-02-21,152001.45
1309,299,Mutual Funds,164633,2026-03-21,170015.05
1310,319,Mutual Funds,261316,2025-07-08,211540.53
1311,147,Gold,104490,2024-11-27,165613.71
1312,296,Cryptocurrency,101422,2025-12-04,121695.02
1313,157,Mutual Funds,89372,2024-12-31,103225.7
1314,438,Fixed Deposits,22591,2025-01-21,28767.56
1315,462,Mutual Funds,474175,2025-06-06,753791.54
1316,355,Cryptocurrency,165505,2025-03-01,242119.29
1317,298,Gold,321615,2025-10-27,273291.46
1318,481,Stocks,216928,2026-02-05,217958.98
1319,7,Stocks,144365,2024-10-19,167610.03
1320,292,Stocks,201517,2026-06-28,297571.07
1321,299,Fixed Deposits,92931,2024-11-29,83121.21
1322,13,Fixed Deposits,379790,2026-06-01,585386.76
1323,146,Cryptocurrency,360097,2025-03-25,485214.45
1324,100,Stocks,272575,2024-08-21,219949.13
1325,202,Mutual Funds,330912,2025-10-29,321444.41
1326,260,Cryptocurrency,174657,2024-10-27,228460.64
1327,314,Gold,238866,2025-06-12,280691.67
1328,500,Stocks,28128,2026-02-22,25047.87
1329,297,Fixed Deposits,34865,2025-04-06,33667.16
1330,439,Fixed Deposits,14968,2025-03-17,21328.21
1331,246,Fixed Deposits,110115,2025-02-26,135768.96
1332,86,Cryptocurrency,258187,2025-05-13,261408.44
1333,395,Mutual Funds,374029,2026-04-03,538639.19
1334,361,Fixed Deposits,58240,2025-03-06,76023.75
1335,381,Fixed Deposits,247631,2025-05-03,222346.05
1336,170,Mutual Funds,72688,2025-03-01,62917.05
1337,221,Fixed Deposits,224115,2025-01-20,202929.18
1338,129,Fixed Deposits,196984,2024-10-18,269736.12
1339,222,Cryptocurrency,171808,2025-01-13,153042.68
1340,68,Gold,328944,2024-10-29,357588.83
1341,57,Gold,310425,2024-08-15,270981.52
1342,247,Stocks,27801,2024-12-18,22392.25
1343,412,Fixed Deposits,119163,2026-02-28,165114.59
1344,212,Mutual Funds,148103,2025-08-04,206454.58
1345,23,Fixed Deposits,153374,2024-08-29,238271.85
1346,22,Gold,464422,2024-09-30,619158.95
1347,456,Stocks,156349,2025-02-18,218035.55
1348,46,Stocks,425962,2025-01-03,647531.28
1349,322,Stocks,107063,2024-11-08,162959.33
1350,20,Fixed Deposits,95799,2024-08-26,95688.4
1351,164,Fixed Deposits,182085,2025-01-31,220451.16
1352,190,Mutual Funds,100250,2025-09-28,87557.93
1353,399,Fixed Deposits,281080,2025-01-03,448043.21
1354,158,Stocks,373760,2025-07-31,372123.18
1355,497,Gold,81205,2025-09-03,112822.15
1356,359,Stocks,370129,2025-09-27,548497.85
1357,162,Stocks,149691,2026-03-31,166018.16
1358,370,Mutual Funds,350408,2025-08-18,347035.65
1359,378,Cryptocurrency,307016,2024-09-15,452984.69
1360,251,Cryptocurrency,175148,2025-11-07,198595.36
1361,233,Stocks,365299,2024-07-31,400098.52
1362,149,Cryptocurrency,293359,2024-11-07,365931.36
1363,391,Stocks,392721,2026-02-03,523588.91
1364,70,Stocks,111217,2025-06-27,116281.34
1365,108,Cryptocurrency,61024,2026-04-22,49664.48
1366,289,Stocks,437772,2025-10-04,661084.89
1367,68,Mutual Funds,265420,2025-08-14,346931.64
1368,346,Cryptocurrency,250267,2025-02-19,330930.09
1369,477,Gold,110304,2025-08-02,150138.46
1370,409,Cryptocurrency,152907,2024-09-25,163035.5
1371,312,Fixed Deposits,152079,2025-03-26,217099.54
1372,284,Gold,376608,2025-12-25,314555.56
1373,285,Gold,378408,2025-01-16,303643.87
1374,101,Cryptocurrency,330804,2025-08-22,267742.45
1375,80,Mutual Funds,218633,2024-08-31,297474.28
1376,27,Cryptocurrency,126709,2025-01-16,146308.89
1377,367,Stocks,364765,2025-02-13,436195.42
1378,192,Mutual Funds,392202,2026-03-27,326292.76
1379,460,Fixed Deposits,482418,2025-10-30,459770.27
1380,184,Gold,270319,2024-12-06,280527.54
1381,447,Cryptocurrency,388394,2025-04-11,378262.79
1382,245,Stocks,200347,2024-09-12,222162.41
1383,313,Mutual Funds,333675,2026-02-07,323604.69
1384,69,Gold,51008,2024-12-18,60868.32
1385,183,Gold,39319,2024-11-22,60916.6
1386,219,Mutual Funds,74640,2026-03-19,61650.92
1387,243,Cryptocurrency,31198,2025-04-20,26289.05
1388,38,Mutual Funds,11536,2026-06-04,17272.88
1389,383,Mutual Funds,323784,2025-11-04,360846.13
1390,165,Gold,356546,2026-07-14,347689.5
1391,11,Gold,158417,2024-11-10,245985.82
1392,479,Mutual Funds,353869,2026-01-28,485838.84
1393,339,Fixed Deposits,490166,2026-05-15,516114.06
1394,409,Mutual Funds,120975,2025-11-19,179899.77
1395,456,Gold,138040,2024-07-30,208973.18
1396,35,Cryptocurrency,338373,2024-07-19,480169.12
1397,390,Gold,467127,2026-02-28,540031.82
1398,468,Cryptocurrency,437888,2025-04-17,560698.27
1399,483,Stocks,35178,2025-09-14,32005.37
1400,378,Stocks,357139,2026-07-13,312063.61
1401,56,Gold,260754,2025-04-20,293466.8
1402,213,Fixed Deposits,195558,2024-10-02,204475.01
1403,368,Cryptocurrency,36029,2024-09-06,32985.07
1404,37,Cryptocurrency,179427,2024-11-02,200265.89
1405,394,Cryptocurrency,479636,2025-05-05,489506.13
1406,406,Mutual Funds,95514,2026-03-03,85518.47
1407,228,Gold,377507,2025-09-09,494395.3
1408,409,Fixed Deposits,193959,2026-04-29,209377.31
1409,448,Gold,212412,2025-11-27,298364.43
1410,393,Cryptocurrency,368780,2026-06-04,540687.35
1411,474,Gold,337750,2026-05-01,327801.24
1412,282,Stocks,103720,2025-06-24,155811.7
1413,86,Gold,334775,2024-10-22,358177.42
1414,129,Gold,383931,2024-08-24,332921.2
1415,261,Gold,493171,2026-05-28,575400.5
1416,16,Gold,469343,2026-03-01,479601.8
1417,466,Fixed Deposits,70195,2025-06-05,58088.74
1418,293,Cryptocurrency,258389,2025-05-08,400882.37
1419,326,Stocks,465292,2025-09-15,557478.77
1420,432,Gold,50335,2025-05-18,75553.81
1421,81,Gold,138541,2026-01-17,179230.94
1422,366,Cryptocurrency,114924,2026-01-16,95697.58
1423,404,Mutual Funds,249595,2026-06-20,263166.54
1424,145,Gold,238343,2025-10-14,251717.25
1425,321,Gold,217846,2025-12-05,267000.65
1426,454,Cryptocurrency,259032,2025-08-30,396472.71
1427,167,Stocks,479346,2024-08-27,580215.03
1428,347,Gold,282558,2025-08-09,438190.24
1429,400,Fixed Deposits,484173,2025-07-02,606933.97
1430,483,Stocks,207518,2025-08-12,210648.57
1431,292,Fixed Deposits,399959,2025-01-27,397197.28
1432,149,Cryptocurrency,200066,2025-05-13,162310.68
1433,307,Fixed Deposits,474016,2026-06-03,518983.61
1434,488,Stocks,223555,2025-04-22,194835.21
1435,302,Stocks,384505,2026-04-06,446305.57
1436,142,Mutual Funds,448203,2025-03-21,665760.67
1437,289,Fixed Deposits,360137,2024-09-29,344368.86
1438,199,Stocks,475523,2024-10-01,630753.33
1439,50,Stocks,60068,2026-03-20,87247.99
1440,188,Stocks,103139,2024-11-30,131328.43
1441,10,Cryptocurrency,450942,2024-10-31,650414.08
1442,262,Gold,449053,2026-05-03,651783.21
1443,99,Mutual Funds,40224,2024-09-23,47145.68
1444,402,Mutual Funds,473402,2024-10-07,632174.58
1445,5,Mutual Funds,239009,2025-11-03,219909.34
1446,470,Stocks,458400,2025-03-21,602991.41
1447,40,Cryptocurrency,261987,2025-05-07,397063.28
1448,212,Mutual Funds,39232,2026-02-15,35407.36
1449,371,Mutual Funds,456209,2025-09-03,427427.17
1450,113,Gold,249752,2026-03-13,251993.65
1451,158,Fixed Deposits,112430,2025-08-07,145309.56
1452,105,Fixed Deposits,453378,2025-01-16,682390.59
1453,274,Gold,454779,2024-09-29,398450.35
1454,238,Mutual Funds,129344,2025-11-03,161976.36
1455,278,Fixed Deposits,299800,2024-12-20,359301.65
1456,224,Mutual Funds,277358,2025-09-30,357697.64
1457,279,Cryptocurrency,266789,2026-03-04,271249.63
1458,187,Fixed Deposits,430986,2025-09-03,500543.75
1459,292,Stocks,279544,2025-05-08,438991.19
1460,7,Fixed Deposits,18086,2024-12-25,17479.6
1461,342,Fixed Deposits,196162,2025-01-13,263216.5
1462,401,Mutual Funds,46155,2026-06-20,39447.73
1463,220,Stocks,300596,2025-04-08,400797.64
1464,27,Cryptocurrency,237325,2026-05-27,365398.89
1465,455,Stocks,185732,2025-03-03,276493.26
1466,175,Stocks,418460,2024-09-20,440272.73
1467,77,Stocks,441475,2025-09-16,550436.59
1468,391,Fixed Deposits,205391,2024-11-06,295549.19
1469,276,Mutual Funds,253449,2025-07-04,250858.7
1470,404,Mutual Funds,53355,2024-09-17,61121.22
1471,372,Cryptocurrency,71971,2024-08-30,68896.62
1472,416,Fixed Deposits,65219,2025-05-18,68654.09
1473,324,Stocks,360346,2024-09-26,295080.7
1474,464,Fixed Deposits,342632,2025-04-28,452125.76
1475,392,Gold,341773,2025-08-18,419484.08
1476,275,Fixed Deposits,87546,2025-02-07,126741.17
1477,362,Stocks,230654,2025-07-27,284798.79
1478,124,Cryptocurrency,279157,2025-07-11,311223.29
1479,218,Fixed Deposits,438526,2025-01-25,597897.9
1480,430,Gold,139338,2025-08-28,165647.67
1481,362,Stocks,491876,2025-08-03,530771.83
1482,185,Mutual Funds,452625,2024-12-31,589178.07
1483,35,Gold,66552,2025-12-20,92324.45
1484,408,Gold,155044,2024-11-21,130538.32
1485,251,Fixed Deposits,376800,2025-11-28,452400.24
1486,18,Cryptocurrency,52936,2024-09-05,71309.73
1487,260,Fixed Deposits,134798,2025-06-20,212909.89
1488,464,Stocks,227605,2025-02-23,218630.55
1489,30,Stocks,337894,2024-11-20,300616.71
1490,68,Fixed Deposits,327881,2024-10-15,405758.89
1491,354,Cryptocurrency,483734,2024-09-09,683038.39
1492,442,Gold,114969,2026-01-06,138198.47
1493,3,Gold,325275,2025-01-19,329161.98
1494,450,Stocks,63234,2026-03-12,53509.77
1495,63,Cryptocurrency,256404,2026-04-25,356466.3
1496,347,Fixed Deposits,76458,2025-04-06,82912.34
1497,257,Cryptocurrency,452983,2025-07-31,440689.4
1498,16,Gold,18099,2026-01-10,24148.66
1499,345,Fixed Deposits,391759,2024-08-09,387998.76
1500,119,Fixed Deposits,17647,2024-09-17,24832.93
1501,107,Stocks,22275,2026-07-17,22272.41
1502,189,Cryptocurrency,31544,2024-09-24,35218.17
1503,410,Cryptocurrency,36289,2026-05-06,56955.39
1504,471,Fixed Deposits,51034,2025-03-12,65818.45
1505,187,Fixed Deposits,357722,2025-02-22,511619.81
1506,327,Mutual Funds,339850,2024-11-12,376331.96
1507,406,Stocks,482071,2025-09-26,456817.31
1508,88,Stocks,52724,2025-11-01,73300.73
1509,25,Mutual Funds,476014,2025-02-10,596688.62
1510,42,Gold,392579,2024-11-29,612378.26
1511,125,Mutual Funds,417834,2026-02-17,421653.92
1512,87,Cryptocurrency,172062,2024-11-20,234277.52
1513,173,Fixed Deposits,428882,2025-06-30,642491.59
1514,249,Mutual Funds,277200,2025-07-23,357224.22
1515,423,Gold,433787,2025-09-03,364057.63
1516,359,Stocks,354191,2025-01-04,300190.94
1517,195,Cryptocurrency,323490,2025-06-17,303404.91
1518,140,Fixed Deposits,450663,2026-07-10,408136.31
1519,480,Fixed Deposits,433498,2025-03-20,372143.87
1520,437,Cryptocurrency,435482,2025-06-23,516317.62
1521,28,Fixed Deposits,211801,2026-03-09,317575.48
1522,77,Stocks,10027,2025-11-29,13593.42
1523,227,Fixed Deposits,368224,2025-11-17,576460.04
1524,95,Stocks,212824,2026-03-04,289805.65
1525,155,Gold,166466,2026-07-11,152483.75
1526,340,Mutual Funds,99194,2026-01-23,115066.55
1527,412,Fixed Deposits,51967,2025-04-23,72403.41
1528,19,Cryptocurrency,348985,2025-08-29,336998.81
1529,89,Fixed Deposits,238606,2024-09-10,298621.21
1530,159,Stocks,280750,2024-12-11,442256.79
1531,348,Gold,212496,2026-01-07,199459.75
1532,239,Mutual Funds,28138,2025-04-19,27303.12
1533,128,Gold,321815,2026-04-25,493513.44
1534,413,Fixed Deposits,99388,2026-05-10,137842.75
1535,89,Stocks,460119,2025-01-18,489999.18
1536,23,Cryptocurrency,156790,2026-06-17,224547.99
1537,392,Mutual Funds,80186,2025-06-03,78534.47
1538,369,Stocks,309241,2024-08-22,300515.44
1539,212,Stocks,76341,2026-06-08,64549.52
1540,62,Cryptocurrency,98817,2024-10-09,122046.37
1541,157,Mutual Funds,61118,2026-02-02,66700.0
1542,381,Cryptocurrency,169907,2024-08-06,247595.27
1543,16,Gold,372659,2024-10-14,387466.78
1544,369,Mutual Funds,135613,2024-07-22,156691.33
1545,255,Mutual Funds,304120,2024-12-31,480103.82
1546,42,Cryptocurrency,18234,2025-04-23,25145.48
1547,138,Mutual Funds,409302,2024-11-09,549483.31
1548,212,Gold,427800,2025-02-07,466954.26
1549,48,Fixed Deposits,409438,2026-06-23,518045.11
1550,204,Gold,156114,2025-04-10,152189.66
1551,231,Stocks,337096,2026-07-07,289453.72
1552,419,Fixed Deposits,280474,2026-03-24,339251.76
1553,99,Fixed Deposits,189145,2025-03-15,220895.94
1554,404,Mutual Funds,359832,2026-03-20,457391.74
1555,37,Mutual Funds,266500,2024-08-06,278065.16
1556,175,Stocks,94768,2025-01-18,82830.77
1557,261,Fixed Deposits,20147,2025-01-20,30611.93
1558,220,Stocks,225149,2025-12-05,232136.3
1559,438,Stocks,493167,2024-12-31,454122.63
1560,414,Fixed Deposits,273566,2024-11-01,233175.33
1561,365,Mutual Funds,41545,2025-06-25,39890.61
1562,422,Fixed Deposits,324949,2024-08-09,293450.55
1563,425,Cryptocurrency,318519,2025-09-13,401693.47
1564,15,Gold,163526,2025-03-25,143840.2
1565,21,Gold,102707,2025-07-06,136090.04
1566,371,Fixed Deposits,87608,2026-04-11,86483.01
1567,57,Cryptocurrency,48797,2025-10-23,39211.21
1568,162,Mutual Funds,486290,2024-12-15,754804.29
1569,311,Cryptocurrency,134934,2025-10-12,165510.23
1570,325,Mutual Funds,274399,2026-01-18,228041.47
1571,171,Cryptocurrency,189167,2025-01-10,236428.77
1572,258,Stocks,326377,2025-08-15,444634.13
1573,175,Cryptocurrency,345333,2025-10-15,432874.92
1574,165,Mutual Funds,316741,2025-04-06,310417.04
1575,26,Mutual Funds,321011,2025-05-04,351962.33
1576,134,Gold,206704,2025-03-21,174145.13
1577,2,Fixed Deposits,233148,2026-04-11,370916.96
1578,331,Mutual Funds,210580,2024-08-16,297998.33
1579,29,Gold,314826,2025-06-22,406406.57
1580,96,Mutual Funds,312171,2025-02-25,464880.73
1581,244,Gold,276920,2024-12-20,352109.41
1582,413,Mutual Funds,391953,2024-08-17,584719.6
1583,246,Stocks,63372,2026-04-10,75343.53
1584,282,Fixed Deposits,359883,2025-08-06,522241.53
1585,375,Stocks,412968,2026-04-20,341721.15
1586,258,Stocks,74948,2025-06-19,101824.22
1587,177,Stocks,493319,2026-04-11,716288.87
