goal_id,user_id,goal_name,target_amount,current_amount,deadline,completion_percentage,remaining_amount,goal_status
613,416,Emergency Fund,949921.0,887394.0,2026-09-28,93.41766315304115,62527.0,Almost Complete
614,141,Car Purchase,895021.0,598690.0,2027-08-23,66.89116791673044,296331.0,Half Completed
615,83,Car Purchase,221903.0,153938.0,2028-08-31,69.37175252249857,67965.0,Half Completed
616,10,Car Purchase,180901.0,110201.0,2026-11-28,60.91785009480324,70700.0,Half Completed
617,221,House Down Payment,217630.0,55460.0,2026-08-19,25.483618986352987,162170.0,Started
618,487,Vacation,704049.0,510547.0,2027-10-04,72.51583341500378,193502.0,Half Completed
619,171,Emergency Fund,301066.0,271252.0,2028-11-26,90.09718799200176,29814.0,Almost Complete
620,323,Vacation,184915.0,14858.0,2027-08-23,8.035043127923641,170057.0,Started
621,378,Emergency Fund,722387.0,155228.0,2027-11-04,21.488205075672735,567159.0,Started
622,330,Vacation,105512.0,78254.0,2028-04-11,74.16597164303586,27258.0,Half Completed
623,103,Vacation,745874.0,695536.0,2027-02-12,93.25113893231295,50338.0,Almost Complete
624,291,Car Purchase,283175.0,103594.0,2026-09-25,36.58303169418205,179581.0,Started
625,348,Emergency Fund,216993.0,212468.0,2027-01-15,97.91467927536833,4525.0,Almost Complete
626,80,Emergency Fund,159727.0,14367.0,2027-01-25,8.99472224483024,145360.0,Started
627,391,Emergency Fund,681686.0,576553.0,2028-04-23,84.57750342533072,105133.0,Almost Complete
628,474,Emergency Fund,723461.0,185693.0,2027-09-24,25.667313096352117,537768.0,Started
629,431,Vacation,791477.0,560932.0,2029-06-04,70.8715477518614,230545.0,Half Completed
630,160,House Down Payment,506270.0,232101.0,2029-05-12,45.84529993876785,274169.0,Started
631,51,House Down Payment,766561.0,715585.0,2028-01-17,93.35003998377167,50976.0,Almost Complete
632,295,Emergency Fund,425080.0,417893.0,2029-06-26,98.30925943351839,7187.0,Almost Complete
633,149,Emergency Fund,923267.0,153113.0,2027-10-30,16.583826780335485,770154.0,Started
634,241,House Down Payment,945565.0,677641.0,2026-09-04,71.66519488348236,267924.0,Half Completed
635,33,House Down Payment,56096.0,36089.0,2029-07-12,64.3343553907587,20007.0,Half Completed
636,186,Vacation,62250.0,33584.0,2029-05-18,53.95020080321286,28666.0,Half Completed
637,373,Emergency Fund,244342.0,22344.0,2027-12-09,9.144559674554518,221998.0,Started
638,373,Car Purchase,676735.0,609936.0,2027-11-15,90.12922340354793,66799.0,Almost Complete
639,500,House Down Payment,97369.0,64101.0,2027-03-11,65.83306801959556,33268.0,Half Completed
640,205,Emergency Fund,57518.0,38477.0,2028-03-02,66.89558051392608,19041.0,Half Completed
641,131,Emergency Fund,163873.0,103168.0,2027-08-16,62.956069639293844,60705.0,Half Completed
642,359,Car Purchase,709936.0,529300.0,2028-12-04,74.55601631696378,180636.0,Half Completed
643,303,Car Purchase,791444.0,193191.0,2028-08-07,24.409939300822295,598253.0,Started
644,250,House Down Payment,614063.0,26864.0,2027-02-06,4.374795420013907,587199.0,Started
645,345,Emergency Fund,212582.0,182335.0,2028-08-14,85.77160813239126,30247.0,Almost Complete
646,295,House Down Payment,126497.0,87638.0,2028-11-16,69.28069440381985,38859.0,Half Completed
647,273,Car Purchase,559479.0,310171.0,2027-05-26,55.43925688006163,249308.0,Half Completed
648,473,Emergency Fund,220015.0,91494.0,2028-03-07,41.58534645365089,128521.0,Started
649,343,Car Purchase,251888.0,182119.0,2029-03-27,72.30157847932415,69769.0,Half Completed
650,242,Emergency Fund,234516.0,230396.0,2027-11-10,98.24319023009092,4120.0,Almost Complete
651,475,Emergency Fund,953422.0,369292.0,2027-02-05,38.733320607244224,584130.0,Started
652,359,Vacation,819746.0,265460.0,2029-02-21,32.38320162586948,554286.0,Started
653,93,House Down Payment,651199.0,119476.0,2029-03-03,18.347079771314146,531723.0,Started
654,335,House Down Payment,325714.0,30622.0,2027-06-25,9.40149947499954,295092.0,Started
655,180,Emergency Fund,752022.0,511453.0,2029-06-16,68.0103773559816,240569.0,Half Completed
656,393,Emergency Fund,842061.0,35730.0,2028-05-24,4.243160531125417,806331.0,Started
657,172,Car Purchase,965872.0,233966.0,2028-08-09,24.223292527374227,731906.0,Started
658,435,Vacation,162447.0,151531.0,2027-12-20,93.28026987263539,10916.0,Almost Complete
659,240,House Down Payment,570695.0,389380.0,2028-09-23,68.22908909312329,181315.0,Half Completed
660,70,Emergency Fund,244244.0,196968.0,2029-05-17,80.64394621771672,47276.0,Almost Complete
661,389,Vacation,433756.0,206950.0,2028-04-02,47.71115558055681,226806.0,Started
662,201,Emergency Fund,190624.0,21610.0,2027-09-30,11.336452912539869,169014.0,Started
663,385,Car Purchase,635707.0,502267.0,2028-06-01,79.00919763350097,133440.0,Almost Complete
664,259,House Down Payment,165226.0,158876.0,2028-06-28,96.15677919939961,6350.0,Almost Complete
665,257,House Down Payment,978940.0,426356.0,2028-05-19,43.552822440599016,552584.0,Started
666,263,House Down Payment,677106.0,514677.0,2028-12-15,76.01128922207158,162429.0,Almost Complete
667,202,Car Purchase,87807.0,48905.0,2028-11-28,55.69601512407895,38902.0,Half Completed
668,222,Emergency Fund,415609.0,25640.0,2027-08-01,6.169260049710185,389969.0,Started
669,476,Emergency Fund,226759.0,164869.0,2028-11-16,72.70670623878215,61890.0,Half Completed
670,60,House Down Payment,595094.0,367641.0,2027-01-16,61.778643373987975,227453.0,Half Completed
671,499,Emergency Fund,240062.0,80695.0,2026-11-29,33.614232989810965,159367.0,Started
672,174,Vacation,267361.0,243776.0,2027-01-03,91.17859373655844,23585.0,Almost Complete
673,407,Car Purchase,775881.0,136665.0,2028-02-23,17.614170214246773,639216.0,Started
674,80,Vacation,809665.0,778637.0,2026-12-25,96.16779779291436,31028.0,Almost Complete
675,146,Car Purchase,77463.0,17341.0,2029-02-10,22.38617146250468,60122.0,Started
676,486,Vacation,861574.0,337754.0,2028-04-23,39.20197220436086,523820.0,Started
677,378,Car Purchase,135155.0,99033.0,2027-02-14,73.27364877363027,36122.0,Half Completed
678,222,Vacation,426243.0,254946.0,2027-10-27,59.81236055489474,171297.0,Half Completed
679,317,Emergency Fund,114146.0,28441.0,2027-01-03,24.916335219806214,85705.0,Started
680,122,Vacation,77782.0,36029.0,2029-07-12,46.320485459360775,41753.0,Started
681,297,Emergency Fund,92072.0,10518.0,2026-07-28,11.423668433399946,81554.0,Started
682,433,Vacation,67328.0,53438.0,2028-10-13,79.36965304182509,13890.0,Almost Complete
683,484,Vacation,270553.0,53400.0,2029-02-14,19.7373527552827,217153.0,Started
684,311,Car Purchase,485396.0,209069.0,2026-09-18,43.07184237200142,276327.0,Started
685,410,Emergency Fund,773701.0,84925.0,2028-07-05,10.976462483569234,688776.0,Started
686,373,House Down Payment,56801.0,43072.0,2028-08-06,75.82965088642806,13729.0,Almost Complete
687,489,Emergency Fund,635714.0,195885.0,2027-09-20,30.813384635229053,439829.0,Started
688,329,Emergency Fund,771393.0,342354.0,2027-05-29,44.38126869183412,429039.0,Started
689,81,House Down Payment,805898.0,137756.0,2027-07-25,17.09347833100467,668142.0,Started
690,276,Vacation,515077.0,248562.0,2029-01-21,48.25725085763876,266515.0,Started
691,176,Vacation,877942.0,220960.0,2028-01-04,25.167949591203065,656982.0,Started
692,315,Car Purchase,62310.0,47061.0,2027-09-09,75.52720269619644,15249.0,Almost Complete
693,347,Emergency Fund,583219.0,12339.0,2028-11-01,2.1156718145327913,570880.0,Started
694,248,Emergency Fund,633407.0,441308.0,2028-05-16,69.67210656023694,192099.0,Half Completed
695,245,Car Purchase,966750.0,191442.0,2027-02-02,19.802637703646237,775308.0,Started
696,435,House Down Payment,879086.0,535082.0,2028-08-24,60.86799243759996,344004.0,Half Completed
697,67,House Down Payment,647785.0,573924.0,2029-06-22,88.59791443148576,73861.0,Almost Complete
698,495,House Down Payment,811576.0,409138.0,2027-06-30,50.41277711514387,402438.0,Half Completed
699,80,Vacation,771626.0,440433.0,2026-11-07,57.07855878365944,331193.0,Half Completed
700,211,Vacation,129074.0,119763.0,2027-02-15,92.78630862915847,9311.0,Almost Complete
701,15,Car Purchase,792328.0,652668.0,2027-09-29,82.37346149574418,139660.0,Almost Complete
702,481,Vacation,879453.0,376636.0,2029-05-15,42.826165809884095,502817.0,Started
703,7,House Down Payment,676341.0,429493.0,2027-09-16,63.50243442287249,246848.0,Half Completed
704,487,Vacation,175472.0,47989.0,2026-10-03,27.34852284125103,127483.0,Started
705,296,Vacation,252810.0,68680.0,2029-04-11,27.166646888968,184130.0,Started
706,442,Car Purchase,578379.0,459215.0,2029-03-15,79.3969006481909,119164.0,Almost Complete
707,174,Emergency Fund,201082.0,103649.0,2027-02-04,51.54563809789041,97433.0,Half Completed
708,452,Car Purchase,463513.0,203317.0,2026-12-13,43.86435763398222,260196.0,Started
709,400,Emergency Fund,788350.0,704652.0,2028-02-18,89.38314200545443,83698.0,Almost Complete
710,146,Car Purchase,150582.0,79859.0,2027-04-10,53.03356310847246,70723.0,Half Completed
711,76,Emergency Fund,748470.0,742622.0,2028-01-02,99.21867275909521,5848.0,Almost Complete
712,439,Emergency Fund,929397.0,686856.0,2028-01-27,73.90340188315649,242541.0,Half Completed
713,52,Car Purchase,119951.0,39504.0,2026-08-31,32.93344782452835,80447.0,Started
714,474,Emergency Fund,434759.0,205806.0,2027-06-04,47.33795045070948,228953.0,Started
715,206,House Down Payment,578739.0,516867.0,2028-11-08,89.3091704550756,61872.0,Almost Complete
716,219,Car Purchase,946982.0,548731.0,2027-12-09,57.94524077543185,398251.0,Half Completed
717,333,Emergency Fund,862932.0,455727.0,2027-03-03,52.81146138977347,407205.0,Half Completed
718,478,House Down Payment,894310.0,714912.0,2028-02-25,79.94006552537711,179398.0,Almost Complete
719,160,Car Purchase,453969.0,291243.0,2028-05-20,64.15482114417505,162726.0,Half Completed
720,178,House Down Payment,169631.0,57959.0,2029-01-15,34.16769340509694,111672.0,Started
721,266,Emergency Fund,467317.0,344673.0,2028-11-05,73.75571614129167,122644.0,Half Completed
722,489,Car Purchase,499187.0,211142.0,2029-05-07,42.29717520688639,288045.0,Started
723,285,Vacation,415983.0,365742.0,2029-04-27,87.92234298036217,50241.0,Almost Complete
724,280,Vacation,961223.0,404201.0,2026-09-04,42.050699993653915,557022.0,Started
725,185,House Down Payment,612214.0,605877.0,2027-12-16,98.96490442884351,6337.0,Almost Complete
726,341,Emergency Fund,645836.0,464767.0,2026-10-17,71.9636254405143,181069.0,Half Completed
727,19,Car Purchase,827795.0,268712.0,2027-12-01,32.46117698222386,559083.0,Started
728,133,Car Purchase,564026.0,470559.0,2027-06-07,83.42860080918256,93467.0,Almost Complete
729,135,Vacation,64440.0,37349.0,2028-12-05,57.95934202358784,27091.0,Half Completed
730,263,Car Purchase,734473.0,232312.0,2027-06-25,31.629753578416086,502161.0,Started
731,93,Emergency Fund,454042.0,67636.0,2028-12-05,14.896419273987869,386406.0,Started
732,146,House Down Payment,52870.0,29121.0,2027-08-24,55.08038585209003,23749.0,Half Completed
733,38,Emergency Fund,391218.0,349090.0,2028-01-15,89.23157932405972,42128.0,Almost Complete
734,408,Vacation,617901.0,74171.0,2029-04-18,12.003702858548538,543730.0,Started
735,353,Emergency Fund,208279.0,157571.0,2027-02-25,75.65381051378199,50708.0,Almost Complete
736,356,Emergency Fund,362862.0,19591.0,2028-12-02,5.399022217812832,343271.0,Started
737,230,House Down Payment,403099.0,306307.0,2029-04-12,75.98803271652869,96792.0,Almost Complete
738,286,Vacation,570466.0,66505.0,2028-02-24,11.658012922768403,503961.0,Started
739,438,House Down Payment,365610.0,196178.0,2027-11-02,53.65772270999152,169432.0,Half Completed
740,398,Emergency Fund,657044.0,321833.0,2027-02-22,48.981955546356104,335211.0,Started
741,106,House Down Payment,888427.0,584303.0,2028-09-30,65.76826233331495,304124.0,Half Completed
742,473,Car Purchase,530367.0,280052.0,2028-08-26,52.8034361112211,250315.0,Half Completed
743,440,Emergency Fund,145667.0,93679.0,2029-04-21,64.31037915245045,51988.0,Half Completed
744,259,Vacation,888927.0,268567.0,2026-11-10,30.212492139399522,620360.0,Started
745,214,Car Purchase,272483.0,267204.0,2028-11-28,98.06263143021766,5279.0,Almost Complete
746,37,House Down Payment,412188.0,70271.0,2027-06-12,17.048288644987238,341917.0,Started
747,97,Vacation,514862.0,378996.0,2027-06-04,73.61118124856758,135866.0,Half Completed
748,452,Emergency Fund,704517.0,494078.0,2026-09-26,70.13003234840323,210439.0,Half Completed
749,404,Vacation,473577.0,202878.0,2027-09-04,42.83949600592934,270699.0,Started
750,341,Vacation,427827.0,325169.0,2026-12-27,76.00478698165381,102658.0,Almost Complete
751,200,Car Purchase,263107.0,243233.0,2027-11-06,92.44641913746119,19874.0,Almost Complete
752,363,Vacation,445906.0,107429.0,2029-05-18,24.09229747973788,338477.0,Started
753,317,House Down Payment,484078.0,138251.0,2029-05-25,28.559653609542263,345827.0,Started
754,409,House Down Payment,466928.0,229967.0,2027-02-10,49.25106226227599,236961.0,Started
755,118,Car Purchase,109935.0,48585.0,2027-06-18,44.19429662982672,61350.0,Started
756,144,Car Purchase,118546.0,48323.0,2027-05-18,40.763079310984764,70223.0,Started
757,83,Emergency Fund,376299.0,88972.0,2027-08-27,23.643963975455687,287327.0,Started
758,278,Emergency Fund,940873.0,448202.0,2028-11-11,47.63682239792193,492671.0,Started
759,430,Vacation,143671.0,59900.0,2028-01-05,41.69247795310118,83771.0,Started
760,198,Car Purchase,476863.0,330240.0,2027-05-14,69.25259456070192,146623.0,Half Completed
761,53,Emergency Fund,172205.0,149539.0,2026-08-30,86.83778055224877,22666.0,Almost Complete
762,55,Emergency Fund,252829.0,226582.0,2028-03-08,89.61867507287535,26247.0,Almost Complete
763,228,House Down Payment,855906.0,618759.0,2026-08-16,72.29286860940337,237147.0,Half Completed
764,32,House Down Payment,880146.0,562774.0,2027-05-22,63.94098251880938,317372.0,Half Completed
765,231,Vacation,729219.0,323907.0,2028-11-16,44.418343460606486,405312.0,Started
766,25,Emergency Fund,848514.0,350113.0,2027-02-19,41.26190021614257,498401.0,Started
767,44,House Down Payment,576990.0,153167.0,2026-12-10,26.545867346054525,423823.0,Started
768,95,House Down Payment,240720.0,25880.0,2029-05-26,10.75108009305417,214840.0,Started
769,328,Vacation,154619.0,142016.0,2029-02-10,91.84899656575195,12603.0,Almost Complete
770,122,Vacation,325091.0,167957.0,2027-03-11,51.664610832043955,157134.0,Half Completed
771,334,House Down Payment,969687.0,404882.0,2027-11-25,41.75388553213563,564805.0,Started
772,283,Vacation,663985.0,645104.0,2026-10-23,97.15641166592619,18881.0,Almost Complete
773,455,House Down Payment,417863.0,386577.0,2026-12-23,92.5128570847383,31286.0,Almost Complete
774,381,Car Purchase,546919.0,256676.0,2027-09-13,46.931264044584296,290243.0,Started
775,86,Car Purchase,236101.0,161787.0,2027-01-26,68.52448740157814,74314.0,Half Completed
776,165,House Down Payment,324281.0,315079.0,2028-08-01,97.1623376022647,9202.0,Almost Complete
777,245,Car Purchase,415451.0,396657.0,2028-02-27,95.47624148214831,18794.0,Almost Complete
778,71,Vacation,296915.0,173866.0,2026-07-19,58.55749962110368,123049.0,Half Completed
779,22,Emergency Fund,719092.0,88541.0,2028-04-08,12.312889032279598,630551.0,Started
780,384,Car Purchase,633423.0,436871.0,2027-06-01,68.96986689779185,196552.0,Half Completed
781,12,Emergency Fund,334439.0,300705.0,2026-10-08,89.91325772412905,33734.0,Almost Complete
782,40,Emergency Fund,176006.0,88730.0,2027-09-03,50.41305410042839,87276.0,Half Completed
783,251,Vacation,591912.0,524616.0,2029-07-09,88.63074240765519,67296.0,Almost Complete
784,304,House Down Payment,435693.0,59527.0,2027-01-19,13.662601877927807,376166.0,Started
785,148,Vacation,766246.0,750621.0,2029-05-23,97.96083764221935,15625.0,Almost Complete
786,267,Car Purchase,426290.0,230418.0,2026-08-14,54.051936475169484,195872.0,Half Completed
787,3,House Down Payment,828787.0,210392.0,2027-03-21,25.385533315556348,618395.0,Started
788,338,Car Purchase,145302.0,103512.0,2026-10-06,71.23921212371475,41790.0,Half Completed
789,65,House Down Payment,411080.0,258438.0,2029-03-27,62.86805487982874,152642.0,Half Completed
790,347,Vacation,831771.0,118360.0,2029-06-24,14.229878175603622,713411.0,Started
791,147,Vacation,878488.0,408967.0,2029-06-01,46.55351012193678,469521.0,Started
792,354,House Down Payment,909737.0,742551.0,2026-11-14,81.62260081759894,167186.0,Almost Complete
793,384,House Down Payment,70342.0,40904.0,2029-07-03,58.15018054647295,29438.0,Half Completed
794,335,Car Purchase,261766.0,153253.0,2028-11-22,58.545800447728126,108513.0,Half Completed
795,253,Vacation,715612.0,342053.0,2027-10-21,47.79866743430798,373559.0,Started
796,441,Emergency Fund,167764.0,113738.0,2027-07-15,67.79642831596767,54026.0,Half Completed
797,380,House Down Payment,529246.0,494669.0,2028-09-16,93.46674325360985,34577.0,Almost Complete
798,384,House Down Payment,593682.0,174503.0,2026-07-18,29.393345258909655,419179.0,Started
799,202,Car Purchase,954453.0,541886.0,2026-07-19,56.774508540493876,412567.0,Half Completed
800,260,House Down Payment,773438.0,183881.0,2026-09-16,23.77449776194084,589557.0,Started
801,455,Vacation,79739.0,26573.0,2029-02-25,33.324972723510456,53166.0,Started
802,338,House Down Payment,150396.0,119395.0,2028-07-04,79.38708476289264,31001.0,Almost Complete
803,123,Emergency Fund,703887.0,266742.0,2028-07-24,37.89557130618977,437145.0,Started
804,288,Vacation,365158.0,344097.0,2027-11-30,94.23235969087354,21061.0,Almost Complete
805,63,Emergency Fund,450264.0,223141.0,2027-08-30,49.557814970772704,227123.0,Started
806,349,Emergency Fund,824699.0,374926.0,2028-08-24,45.462162558703234,449773.0,Started
807,247,Vacation,609091.0,378810.0,2028-05-06,62.192677284675035,230281.0,Half Completed
808,23,Emergency Fund,225250.0,62807.0,2026-11-05,27.883240843507213,162443.0,Started
809,281,Emergency Fund,440337.0,408431.0,2029-02-27,92.75418599845119,31906.0,Almost Complete
810,149,Emergency Fund,943018.0,521790.0,2029-04-19,55.331923674839715,421228.0,Half Completed
811,367,Emergency Fund,437022.0,405888.0,2027-04-29,92.87587352581792,31134.0,Almost Complete
812,13,Car Purchase,653225.0,439898.0,2028-03-30,67.34249301542347,213327.0,Half Completed
813,359,Emergency Fund,718210.0,662754.0,2027-01-02,92.27858147338523,55456.0,Almost Complete
814,56,Emergency Fund,919515.0,586984.0,2029-04-16,63.83626150742511,332531.0,Half Completed
815,307,Emergency Fund,716214.0,626520.0,2029-03-17,87.47664804094866,89694.0,Almost Complete
816,290,Emergency Fund,742931.0,233887.0,2027-11-11,31.481658458187905,509044.0,Started
817,77,Car Purchase,445210.0,302154.0,2026-12-23,67.8677478044069,143056.0,Half Completed
818,193,Vacation,410440.0,86320.0,2028-10-05,21.03108858785693,324120.0,Started
819,31,House Down Payment,224608.0,108741.0,2028-02-20,48.41368072374983,115867.0,Started
820,243,Car Purchase,468399.0,33443.0,2026-10-11,7.1398529885845194,434956.0,Started
821,417,House Down Payment,491328.0,53605.0,2029-04-16,10.9102269766836,437723.0,Started
822,386,Vacation,356586.0,132247.0,2028-03-01,37.08698602861582,224339.0,Started
823,125,Car Purchase,314757.0,183337.0,2027-12-04,58.24715574236633,131420.0,Half Completed
824,70,Vacation,364102.0,20281.0,2028-10-06,5.570142432615036,343821.0,Started
825,167,Car Purchase,431203.0,144945.0,2026-09-22,33.61409823215516,286258.0,Started
826,80,Car Purchase,498606.0,495532.0,2029-02-04,99.38348114543348,3074.0,Almost Complete
827,218,Car Purchase,473142.0,321162.0,2029-05-30,67.87856499740036,151980.0,Half Completed
828,290,House Down Payment,677814.0,10433.0,2028-09-13,1.5392128223967048,667381.0,Started
829,148,Car Purchase,515151.0,339844.0,2027-03-03,65.96978361684243,175307.0,Half Completed
830,100,Vacation,859497.0,683573.0,2027-11-21,79.53174938365115,175924.0,Almost Complete
831,29,Vacation,640386.0,80989.0,2027-04-14,12.646903586274528,559397.0,Started
832,144,Car Purchase,447188.0,25792.0,2026-12-20,5.767596626027531,421396.0,Started
833,382,Vacation,240149.0,48758.0,2029-01-20,20.30322841236066,191391.0,Started
834,130,Car Purchase,893742.0,590098.0,2029-05-24,66.02554204680993,303644.0,Half Completed
835,144,Car Purchase,566353.0,227561.0,2028-11-29,40.18006437681093,338792.0,Started
836,376,House Down Payment,459656.0,277449.0,2029-04-23,60.360138886471624,182207.0,Half Completed
837,150,Car Purchase,840234.0,204613.0,2028-10-12,24.351906730744055,635621.0,Started
838,432,Vacation,659779.0,646090.0,2028-07-21,97.9252143520785,13689.0,Almost Complete
839,233,Emergency Fund,765759.0,44119.0,2029-05-07,5.761473257251955,721640.0,Started
840,417,Car Purchase,657588.0,481191.0,2029-03-19,73.17514918155442,176397.0,Half Completed
841,174,Vacation,434241.0,144769.0,2028-04-03,33.338399644437075,289472.0,Started
842,102,Vacation,113272.0,92433.0,2026-09-05,81.60269086799914,20839.0,Almost Complete
843,388,Emergency Fund,619027.0,564682.0,2028-10-22,91.2208998961273,54345.0,Almost Complete
844,196,Car Purchase,839130.0,58373.0,2027-09-11,6.956371479985222,780757.0,Started
845,125,House Down Payment,404618.0,239969.0,2027-06-12,59.30754439990312,164649.0,Half Completed
846,9,Car Purchase,584196.0,400505.0,2028-11-03,68.55661456086656,183691.0,Half Completed
847,254,Vacation,350177.0,34396.0,2029-02-19,9.82246121247255,315781.0,Started
848,314,Car Purchase,146828.0,128924.0,2029-06-20,87.8061405181573,17904.0,Almost Complete
849,396,House Down Payment,435299.0,352462.0,2026-10-08,80.97009182194309,82837.0,Almost Complete
850,79,Vacation,449591.0,407306.0,2027-08-30,90.59478503795671,42285.0,Almost Complete
851,181,Car Purchase,556808.0,184486.0,2027-08-13,33.13278544848494,372322.0,Started
852,322,Vacation,84319.0,71786.0,2026-08-10,85.13620892088379,12533.0,Almost Complete
853,318,Vacation,819877.0,150009.0,2028-11-09,18.29652496654986,669868.0,Started
854,191,Car Purchase,479324.0,174408.0,2026-07-29,36.38624396024401,304916.0,Started
855,341,Emergency Fund,266418.0,104751.0,2027-02-14,39.318289304776705,161667.0,Started
856,480,Vacation,860477.0,434608.0,2028-02-12,50.507799743630564,425869.0,Half Completed
857,115,Vacation,568851.0,118713.0,2027-08-02,20.868909433225923,450138.0,Started
858,100,Emergency Fund,75056.0,39962.0,2029-07-08,53.24291195907056,35094.0,Half Completed
859,194,Emergency Fund,401824.0,72521.0,2028-01-17,18.04795134188102,329303.0,Started
860,481,House Down Payment,124757.0,82960.0,2029-01-05,66.49727069422958,41797.0,Half Completed
861,304,Emergency Fund,983364.0,125510.0,2028-05-11,12.763330770701389,857854.0,Started
862,358,Emergency Fund,402381.0,101774.0,2026-07-31,25.29294375231435,300607.0,Started
863,58,House Down Payment,570159.0,198239.0,2028-08-17,34.76907318835623,371920.0,Started
864,184,Vacation,909851.0,342146.0,2027-06-11,37.60461877823951,567705.0,Started
865,355,Emergency Fund,459394.0,316661.0,2027-03-31,68.93015581396361,142733.0,Half Completed
866,248,Vacation,565792.0,394842.0,2028-07-31,69.78571630563883,170950.0,Half Completed
867,112,Vacation,177997.0,35061.0,2027-10-03,19.69752299196054,142936.0,Started
868,83,House Down Payment,505492.0,141841.0,2029-07-10,28.059989079945876,363651.0,Started
869,464,Emergency Fund,519912.0,226330.0,2027-09-16,43.532367015956545,293582.0,Started
870,108,Vacation,315877.0,66370.0,2028-05-13,21.011343022758858,249507.0,Started
871,76,House Down Payment,128927.0,80337.0,2027-09-22,62.312006018909926,48590.0,Half Completed
872,108,Vacation,365476.0,73549.0,2028-06-30,20.124166839956658,291927.0,Started
873,299,Emergency Fund,327322.0,68084.0,2027-06-08,20.80031284178882,259238.0,Started
874,405,Car Purchase,336087.0,141696.0,2026-10-07,42.16051201028305,194391.0,Started
875,238,Emergency Fund,98925.0,18481.0,2028-11-17,18.681829668941116,80444.0,Started
876,248,Emergency Fund,855410.0,275534.0,2028-08-30,32.21075273845291,579876.0,Started
877,419,Vacation,703746.0,676521.0,2028-05-15,96.13141673274164,27225.0,Almost Complete
878,294,Vacation,536674.0,390058.0,2027-01-14,72.68062175547911,146616.0,Half Completed
879,397,Vacation,421910.0,57852.0,2027-02-10,13.711929084401886,364058.0,Started
880,7,House Down Payment,433374.0,416198.0,2028-09-22,96.03667963468044,17176.0,Almost Complete
881,264,Vacation,598555.0,439031.0,2029-01-30,73.34848092489412,159524.0,Half Completed
882,486,Car Purchase,138514.0,41725.0,2029-05-08,30.123308835207997,96789.0,Started
883,190,Vacation,296701.0,57971.0,2027-07-24,19.538525316733008,238730.0,Started
884,422,Emergency Fund,733335.0,539478.0,2026-11-25,73.56501462496676,193857.0,Half Completed
885,500,Emergency Fund,407619.0,239539.0,2028-11-26,58.765415743623336,168080.0,Half Completed
886,204,Car Purchase,209816.0,131579.0,2028-12-21,62.71161398558737,78237.0,Half Completed
887,458,House Down Payment,620817.0,194142.0,2029-02-20,31.272017357772096,426675.0,Started
888,268,Car Purchase,411930.0,222609.0,2027-02-13,54.040492316655744,189321.0,Half Completed
889,116,Vacation,547973.0,217062.0,2028-07-15,39.61180569115631,330911.0,Started
890,460,Emergency Fund,920249.0,350445.0,2028-06-22,38.08154097423632,569804.0,Started
891,422,House Down Payment,469391.0,173336.0,2026-12-08,36.92784906399995,296055.0,Started
892,267,Vacation,865705.0,709810.0,2028-07-21,81.99213357899053,155895.0,Almost Complete
893,242,Emergency Fund,860796.0,701542.0,2026-08-02,81.49921700379649,159254.0,Almost Complete
894,71,House Down Payment,829094.0,728162.0,2027-03-24,87.82622959519668,100932.0,Almost Complete
895,334,House Down Payment,527191.0,282618.0,2027-12-07,53.60827479983536,244573.0,Half Completed
896,182,Car Purchase,894259.0,569573.0,2028-04-24,63.692174191145966,324686.0,Half Completed
897,279,Car Purchase,818881.0,773610.0,2027-01-11,94.47160210091576,45271.0,Almost Complete
898,315,Emergency Fund,69621.0,47109.0,2026-10-01,67.66492868531047,22512.0,Half Completed
899,405,Car Purchase,730872.0,345833.0,2026-07-20,47.31786140391204,385039.0,Started
900,452,Emergency Fund,604329.0,264131.0,2028-02-28,43.70649100076283,340198.0,Started
901,214,Vacation,965955.0,251725.0,2028-06-29,26.05970257413648,714230.0,Started
902,357,Car Purchase,302647.0,150318.0,2027-02-05,49.66776475563941,152329.0,Started
903,411,Emergency Fund,682378.0,84282.0,2027-04-25,12.351218825929324,598096.0,Started
904,429,House Down Payment,268180.0,35490.0,2027-08-25,13.23364904168842,232690.0,Started
905,39,Vacation,543016.0,105795.0,2028-12-26,19.482851334030673,437221.0,Started
906,69,Car Purchase,810792.0,237865.0,2027-06-28,29.33736396017721,572927.0,Started
907,353,House Down Payment,504113.0,410252.0,2028-05-12,81.38096022122025,93861.0,Almost Complete
908,417,Vacation,765879.0,617033.0,2026-08-20,80.5653373444108,148846.0,Almost Complete
909,413,Emergency Fund,708529.0,550548.0,2028-08-08,77.70295922961516,157981.0,Almost Complete
910,131,Emergency Fund,909577.0,904395.0,2026-12-11,99.43028462681004,5182.0,Almost Complete
911,42,Car Purchase,756246.0,471930.0,2027-02-02,62.40429701446355,284316.0,Half Completed
912,74,House Down Payment,194862.0,42016.0,2028-12-17,21.561925875747963,152846.0,Started
913,57,Emergency Fund,941942.0,647523.0,2027-05-09,68.74340458329706,294419.0,Half Completed
914,99,Emergency Fund,266370.0,140890.0,2028-03-09,52.89259300972332,125480.0,Half Completed
915,19,Car Purchase,874123.0,841213.0,2029-02-02,96.23508362095494,32910.0,Almost Complete
916,111,Vacation,901956.0,443675.0,2027-08-21,49.190315270367954,458281.0,Started
917,248,Vacation,340874.0,261168.0,2027-11-30,76.61716646033432,79706.0,Almost Complete
